replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
5800,22.056696,22.109451,-4.6099644,0.0031919617,0.0019716478,0.010550167,-0.00077656226,-0.0024706363,0.0014132704,0.0008454919,-0.0060644774,4.659708,0.6112372,6.307164,2.8641117,-4.612625,0.558752,-2.9885178,-5.7685833,0.00020349515,0.0016818823,0.004743194,-0.0023513176,0.0001527352,0.0013156873,0.003404001,-0.0025068715,0.9990004897117615,-0.0,5800,12,500.0,0.0,500,500,0.021228342829738057,0.05421846135707976,0.3862665322905489,-0.0637478091004661,10.614171414869027,12.330110161015297,31.456532787631797,0.10007137535787392,-0.002586887,0.6254758,0.99895096,-0.9993492,5,10.614171414869027,2500,5,500.0,0.0,500,500,0.004890213243747482,0.001265623832590993,0.0070522802848522,0.0029240135266686462,2.445106621873742,0.6259054194904476,3.283536095539174,1.6741961628189057,2.445106621873742,0.6259054194904476,3.283536095539174,1.6741961628189057,0.000106031155,0.0017657835,0.004124767,-0.0014499141,5,2.445106621873742,0.012439026031643152,58.58087735902518,61.63247275818139,0.011407304089516401,0.011614272836595774,7.025131916627288,127.27394263679162,218.78764873417094,0
8300,0.011192987,0.011399607,-7.5549636,2.836794,0.042301737,3.0014112,2.7448206,2.8370042,0.04450319,2.992478,2.7002695,2.8450186,0.10879927,3.1894403,2.5980139,-4.7228975,0.28615627,-3.9125595,-5.7183294,-0.005996575,0.014121615,0.017242663,-0.039677493,-0.12535094,0.0081890235,-0.10303828,-0.14612564,0.36739689111709595,-11.726567268371582,8300,17,500.0,0.0,500,500,0.011449274516336849,0.01633870839838325,0.12211724184244367,-0.04043070954330756,5.724637258168427,5.51240097814897,16.206483507091335,0.10578563224267197,-0.0041865553,0.5888309,0.9976198,-0.9970962,5,5.724637258168427,5000,10,500.0,0.0,500,500,0.028836361543060685,0.026432514310190128,0.12110366914472265,-0.017252118828856668,14.418180771530345,7.242655450060555,27.758951002244437,7.607873151532285,14.418180771530345,7.242655450060555,27.758951002244437,7.607873151532285,-0.005959319,0.014067497,0.014499209,-0.03587641,5,14.418180771530345,0.0126073332503438,60.59363259188831,59.794175904244184,0.011334141716361046,0.006134601775556803,7.110055814962834,127.52794038783759,346.3175495835021,1
10800,0.0027880291,0.002751343,-7.3705263,2.6082647,0.05238001,2.851814,2.462784,2.6077433,0.051270295,2.8345702,2.461175,2.610213,0.06844535,2.961453,2.3881633,-4.7676497,0.3187495,-4.0686774,-6.1739035,0.0006600567,0.0070195086,0.015276279,-0.024485987,-0.12918814,0.008719003,-0.10553433,-0.16412339,0.13515876233577728,-23.538894653320312,10800,22,500.0,0.0,500,500,0.018615617109524918,0.04706396193978634,0.27852712011706654,-0.17390191792925272,9.307808554762461,10.857584138274913,25.80441261722652,0.16515492125702513,-0.0005294947,0.5856997,0.99599725,-0.99756324,5,9.307808554762461,7500,15,500.0,0.0,500,500,0.0023388827349565965,0.0016660682068537747,0.015471355635514,0.0006159074675435565,1.1694413674782989,0.537153473379851,2.14901469549522,0.7502938195859901,1.1694413674782989,0.537153473379851,2.14901469549522,0.7502938195859901,0.0006256474,0.006612952,0.010338932,-0.007037267,5,1.1694413674782989,0.012858494184911251,59.016714301891625,60.44343793904409,0.011821720749139786,0.007878840900957584,6.972732424270362,126.46544372104108,472.7846848964691,2
13300,0.0013209012,0.0013844826,-7.3375764,2.5600114,0.05297157,2.7520454,2.421544,2.5682979,0.05306393,2.7669396,2.4315739,2.5641286,0.061838966,2.747098,2.4095187,-4.7796574,0.294894,-4.0551195,-5.591534,0.00052222586,0.015720114,0.04455376,-0.037528194,-0.11299539,0.005932392,-0.09879418,-0.13474683,0.04972291737794876,-35.342384338378906,13300,27,500.0,0.0,500,500,0.021012213720922303,0.04371197850591549,0.21664678149565367,-0.013229404052505419,10.506106860461152,18.443617609602093,47.10168665591949,-1.171212514758045,0.002984992,0.5957674,0.9996104,-0.9997026,5,10.506106860461152,10000,20,500.0,0.0,500,500,0.01989260431102793,0.013367120000032028,0.06024429258651411,-0.006979793953198471,9.946302155513962,4.301285946240057,16.140860982384027,3.4215540563955917,9.946302155513962,4.301285946240057,16.140860982384027,3.4215540563955917,0.00053592905,0.01588301,0.020886684,-0.024278488,5,9.946302155513962,0.012714512180536985,62.70446281693876,60.61742626968771,0.011703512165695429,0.005359069909900427,6.474357313010842,129.82602349389344,602.6124074310064,3
15800,0.0011784717,0.0018347815,-7.264823,2.5466657,0.10407455,3.0582216,2.3026843,2.5598004,0.09802329,2.9997733,2.340523,2.5431142,0.1180701,3.0676413,2.233665,-4.7191,0.352406,-3.5779288,-5.7328806,-0.0011254577,0.052213985,0.23244372,-0.17790247,-0.098115206,0.008235292,-0.067088455,-0.122141585,0.01830090954899788,-46.87412643432617,15800,32,500.0,0.0,500,500,0.00835583650943001,0.0439510418245247,0.22622604050881834,-0.07000132196647174,4.177918254715009,7.587527070853075,14.345353505580778,-8.320898619956843,-0.006158046,0.5997962,0.99821436,-0.99584043,5,4.177918254715009,12500,25,500.0,0.0,500,500,0.030099694642748392,0.045592901516040826,0.1149169229975805,-0.1405277282320567,15.049847321374193,14.315123174610212,29.66743753705138,-12.24174045961825,15.049847321374193,14.315123174610212,29.66743753705138,-12.24174045961825,-0.0029720229,0.03775374,0.091131166,-0.06608328,5,15.049847321374193,0.012730880174785852,71.0074684121646,59.80126177193597,0.01177342887967825,0.00531780207529664,7.032637285999954,137.87118958123028,740.4852843773551,4
18300,0.001302874,0.0009998378,-7.0083084,2.4662757,0.14963137,3.2084556,1.8968809,2.4688535,0.14954583,3.1638193,1.8703566,2.4694548,0.14792792,3.176382,1.8981104,-4.5453916,0.78743577,-1.7676438,-6.8899612,0.04373745,0.2162648,0.9957095,-0.92371356,-0.074082956,0.035999857,0.028726548,-0.2747375,0.006761519704014063,-57.67523193359375,18300,37,500.0,0.0,500,500,-0.029587991332240847,0.06028272177001066,0.17146780695529498,-0.14716798674083859,-14.793995666120418,21.58144411884097,1.4323492419729373,-53.43636824807671,0.035543695,0.62128913,0.99910104,-0.998653,5,-14.793995666120418,15000,30,500.0,0.0,500,500,0.01023036440708564,0.017009898874877354,0.1080995048170095,-0.07414221172087855,5.115182203542819,4.2879678841317865,13.46247980074623,1.8062884885447634,5.115182203542819,4.2879678841317865,13.46247980074623,1.8062884885447634,0.037480947,0.1543725,0.5057847,-0.41470435,5,5.115182203542819,0.01278109522536397,60.30707095982507,61.48004518216476,0.011430192273110151,0.006046464666724205,6.683547423686832,128.50092131784186,868.9878593534231,5
20800,0.0006958919,0.0010473802,-5.859263,2.4606948,0.18578339,2.8945692,1.762483,2.4536333,0.18196571,2.8946643,1.7507263,2.4579773,0.18202557,2.9421017,1.7624706,-3.4047968,2.1399357,5.3146863,-7.236034,-0.076270826,0.60608655,1.9727949,-1.8806703,-0.067331076,0.115416035,0.26357302,-0.44961473,0.0026148376055061817,-61.86333465576172,20800,42,500.0,0.0,500,500,-0.020299435639949463,0.048739046236855016,0.08262514824982145,-0.10555214866287536,-10.149717819974724,15.486053018169729,5.427725633364086,-34.15343279839875,-0.050917096,0.6314274,0.999743,-0.9990799,5,-10.149717819974724,17500,35,500.0,0.0,500,500,0.04248263532401652,0.046246616460934975,0.23882361250866319,3.903411164666674e-09,21.241317662008264,18.729791613762263,55.232864187621836,1.7051106309075308,21.241317662008264,18.729791613762263,55.232864187621836,1.7051106309075308,-0.04255206,0.26316988,0.7779997,-0.85666674,5,21.241317662008264,0.012751754838973284,67.73265749309212,63.58442049333826,0.013343718368560076,0.0075357346795499325,6.696269483771175,138.04697867808864,1007.0364523632452,6
23300,0.00077736174,0.0011236072,-2.1266441,2.4422245,0.22898857,3.464759,1.6644342,2.4372473,0.2284116,3.4143102,1.6338482,2.432444,0.23010235,3.4091341,1.6412162,0.31637904,3.4321146,11.391277,-5.899992,-0.05996453,1.0473481,2.5205083,-2.3211823,-0.17194541,0.21720894,0.37953812,-0.71954334,0.0011658432194963098,-45.13853454589844,23300,47,500.0,0.0,500,500,0.010056625610417499,0.04402370561113966,0.22886835610811745,-0.06441398512628817,5.0283128052087465,7.125893793119739,13.269374748527111,-8.089955449959353,-0.023890026,0.65257037,0.99979335,-0.9999081,5,5.0283128052087465,20000,40,500.0,0.0,500,500,0.08422362832722145,0.15501293719955384,0.3390848004396422,-0.12087897699841066,42.111814163610745,64.45518658102279,142.50561988962198,-31.171428316158483,42.111814163610745,64.45518658102279,142.50561988962198,-31.171428316158483,-0.046402387,0.5345319,0.9944086,-0.99387014,5,42.111814163610745,0.012653419747948647,67.23933694325387,64.71721387607977,0.011527580209076405,0.005195345729589462,6.689317161217332,138.6752443262376,1145.7133317277767,7
25800,0.0011417302,0.002039026,2.5161424,2.4023948,0.25284323,3.5804486,1.6358895,2.3928638,0.2489698,3.5497684,1.6471428,2.4109054,0.2467003,3.5520287,1.6416072,4.919514,4.5615582,22.877098,-4.0396166,0.004757388,1.5134616,3.1487293,-4.3519464,-0.28567097,0.27481264,0.5756693,-0.8740341,0.000692227971740067,-15.1358642578125,25800,52,500.0,0.0,500,500,0.020019603893620508,0.043617633360785536,0.15583482336644539,-0.062073213636914364,10.009801946810258,17.506541342505077,44.96322315925895,-0.23660892652207352,0.008353446,0.76116914,0.99993825,-0.9999759,5,10.009801946810258,22500,45,500.0,0.0,500,500,-0.022622249163633607,0.05113571735428498,0.17602098315113648,-0.1220851816375715,-11.311124581816802,21.751583990476448,1.1766256225820633,-54.676403543554606,-11.311124581816802,21.751583990476448,1.1766256225820633,-54.676403543554606,0.125234,0.6741223,0.99988186,-0.9999033,5,-11.311124581816802,0.012758546974509954,58.705486580729485,65.53919299412519,0.011415003798902035,0.006803649011999369,6.715112520381808,130.9907692950219,1276.7057440844364,8
28300,0.003276862,0.0043485416,3.241681,2.4437742,0.2454739,3.1102529,1.635452,2.4500856,0.24907453,3.1576746,1.6361425,2.4452896,0.23931406,3.1275022,1.6212212,5.7043343,5.7749147,21.471903,-6.221982,-0.012106412,1.549199,3.3401885,-3.735908,-0.3903034,0.27778518,0.83320856,-1.0886046,0.0005563455051742494,-9.709927558898926,28300,57,500.0,0.0,500,500,0.06335732677160329,0.1276870885421121,0.4410437029304188,-0.13326681614039168,31.678663385801634,51.55624001945431,110.61130206908682,-31.812971598556548,-0.022758827,0.6447062,0.9997343,-0.9989999,5,31.678663385801634,25000,50,500.0,0.0,500,500,0.04083085044872752,0.10359601359873609,0.41942392016561125,-0.19159649084313476,20.41542522436377,24.95471881566658,61.434630342238115,-14.688907527550343,20.41542522436377,24.95471881566658,61.434630342238115,-14.688907527550343,-0.010622362,0.5873081,0.9987343,-0.99955386,5,20.41542522436377,0.012479189317673445,76.00024183606729,70.04620115086436,0.011155752930790186,0.005823148880153894,6.8389608189463615,152.91486189700663,1429.6222906312905,9
