replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
5800,21.816544,21.869946,-4.6098795,0.0034010827,0.001677347,0.00797038,-0.0013489709,-0.0023602392,0.0013011366,0.0010792317,-0.005347768,4.634477,0.60807776,6.126573,2.891415,-4.612379,0.55869657,-2.989485,-5.7694674,0.00017243202,0.0016890207,0.004665871,-0.0024542771,0.00017782536,0.0013076221,0.003508982,-0.0022821499,0.9990004897117615,-0.0,5800,12,500.0,0.0,500,500,-0.027619328093068964,0.06326689661820518,0.18509393662555051,-0.20326011339536842,-13.809664046534476,19.559802643300298,2.8717758313139417,-41.80869323500507,-0.0025921657,0.6254917,0.9989514,-0.9993485,5,-13.809664046534476,2500,5,500.0,0.0,500,500,0.0015506761646810736,0.0010294907060005572,0.003258997983777551,-0.014744613100317466,0.7753380823405369,0.48025819456079244,1.5823165917630246,0.17918320893140216,0.7753380823405369,0.48025819456079244,1.5823165917630246,0.17918320893140216,0.00010943287,0.0017662671,0.0040916824,-0.0014742388,5,0.7753380823405369,0.01315667200833559,78.37661643791944,64.32120748609304,0.012919086031615734,0.00979604385793209,7.897291408851743,150.6309871347621,262.19968627998605,0
8300,0.011607436,0.011841681,-7.523209,2.801816,0.051729117,2.9046173,2.6232116,2.8035219,0.053748615,2.9331603,2.620249,2.811103,0.1203892,3.2077794,2.4976568,-4.727354,0.28250754,-3.94538,-5.7173285,-0.0060316,0.015622452,0.021421993,-0.038246132,-0.12635462,0.009213413,-0.09603544,-0.14423525,0.3674001693725586,-11.730918884277344,8300,17,500.0,0.0,500,500,0.00843177714339231,0.018998316641132475,0.1100710926867382,-0.012494519890018738,4.215888571696154,5.343370475487119,14.498191785065126,0.08276861992225011,-0.004191519,0.58851916,0.99767095,-0.99724716,5,4.215888571696154,5000,10,500.0,0.0,500,500,0.010387640226290181,0.009224892994445419,0.03403538297104664,0.001183330400589079,5.1938201131450885,2.0070911794682913,7.540754913653566,2.5751203203637845,5.1938201131450885,2.0070911794682913,7.540754913653566,2.5751203203637845,-0.005889843,0.014970264,0.017586317,-0.03446488,5,5.1938201131450885,0.012785498052835464,66.6239163307473,66.15374980773777,0.013982377015054226,0.010141824372112751,7.218711609020829,140.0332874469459,402.23478739801794,1
10800,0.0023924843,0.0025950433,-7.320371,2.556024,0.0654132,2.6483257,2.3170686,2.558545,0.06825534,2.648287,2.3057165,2.5555985,0.0803554,2.6909294,2.2493067,-4.7686296,0.3134621,-4.119195,-6.190827,-0.0041105417,0.008228434,0.015594058,-0.017021542,-0.13182841,0.0077625704,-0.10998827,-0.1483379,0.13516080379486084,-23.54067611694336,10800,22,500.0,0.0,500,500,-0.017541995994095054,0.05818560311222647,0.06182766155906166,-0.22599424350438646,-8.770997997047528,17.364751244115457,0.9208895472579146,-43.46924845420068,-0.0036444191,0.5852275,0.99605113,-0.9974867,5,-8.770997997047528,7500,15,500.0,0.0,500,500,0.0007905822026599656,0.00039270275560416223,0.0018132764550585396,0.0002327968147428885,0.3952911013299828,0.052407787667950796,0.45366230799766505,0.30293351578766325,0.3952911013299828,0.052407787667950796,0.45366230799766505,0.30293351578766325,-0.0044301897,0.0085227275,0.011787893,-0.015633432,5,0.3952911013299828,0.012860028073191643,60.90478132106364,64.41088925115764,0.011886490974575281,0.006334664300084114,7.159567445982248,132.50631920155138,534.7431396986358,2
13300,0.00082453317,0.0008284902,-7.266791,2.4907207,0.092950925,2.623747,2.0586722,2.4930372,0.09415044,2.606611,2.0516777,2.4923828,0.10645572,2.607804,1.9834539,-4.780568,0.2939475,-4.0092463,-5.564564,-0.002076172,0.0068622413,0.0149379,-0.017482068,-0.110798255,0.0057716668,-0.09430273,-0.12677838,0.04972385987639427,-35.344886779785156,13300,27,500.0,0.0,500,500,0.0013487637589064741,0.0028781366069671713,0.029931396143971598,2.842308018576508e-10,0.674381879453237,0.5671083935728941,1.3648716110533048,0.03424372890289901,0.0012847893,0.59609467,0.9995981,-0.99975115,5,0.674381879453237,10000,20,500.0,0.0,500,500,0.0032313303453722917,0.0017715507499031864,0.008433018197444802,0.0007972424697158864,1.6156651726861466,0.7222218487040993,2.6902166936643033,0.45031454966525203,1.6156651726861466,0.7222218487040993,2.6902166936643033,0.45031454966525203,-0.002694359,0.006233389,0.0108951,-0.011475294,5,1.6156651726861466,0.012543260119855404,62.12947812816128,62.01372574828565,0.01170542323961854,0.0054394579492509365,7.19454019702971,131.36743221478537,666.1123803029768,3
15800,0.00052504824,0.0005958163,-7.173709,2.4622998,0.100639194,2.6153386,1.8433743,2.4586737,0.09852336,2.61534,1.8303652,2.4652605,0.101339504,2.5866063,1.825413,-4.720133,0.315198,-3.9129434,-5.680417,-0.0060924836,0.02682134,0.11425934,-0.14078595,-0.097252846,0.00921181,-0.051701017,-0.1205392,0.01829797960817814,-46.880130767822266,15800,32,500.0,0.0,500,500,-0.001664213214384462,0.02161598187040228,0.07237735060813244,-0.08746465781243334,-0.8321066071922305,5.458899679947507,5.914052530271118,-10.826388660238333,-0.009062897,0.5988197,0.9980148,-0.9959741,5,-0.8321066071922305,12500,25,500.0,0.0,500,500,0.0012951739299257884,0.0011035349689005936,0.0036972872036216027,2.4018115059308167e-05,0.6475869649628947,0.41314810251516215,1.2748447074368037,0.1503319965651253,0.6475869649628947,0.41314810251516215,1.2748447074368037,0.1503319965651253,-0.005035521,0.019326888,0.036027383,-0.026535362,5,0.6475869649628947,0.015499826986342669,60.92085814662278,70.02330244099721,0.01140574086457491,0.0053123589605093,7.627877464983612,138.60425597941503,804.7183740320615,4
18300,0.0008053496,0.0011114422,-6.9792113,2.4326298,0.16555168,2.7027035,1.5874763,2.4317229,0.16595073,2.756141,1.6079075,2.4279206,0.15820776,2.638035,1.6053303,-4.553115,0.8853287,0.41866893,-6.1260867,0.0071864314,0.23226199,1.071873,-1.279743,-0.06176602,0.030970167,0.06376727,-0.18748209,0.006752246990799904,-57.72963333129883,18300,37,500.0,0.0,500,500,0.0005892890233093038,0.0021451043088138045,0.026162698669615212,-9.537835555761846e-05,0.29464451165465166,0.3642403335491252,0.9930193063955353,0.009194094401079007,0.022819625,0.61515784,0.99903923,-0.9986938,5,0.29464451165465166,15000,30,500.0,0.0,500,500,0.00033542403930650295,0.0005786884931788224,0.003346995922236346,-6.498089284434577e-08,0.16771201965325136,0.018446419668479798,0.18734734501454162,0.14434756068135443,0.16771201965325136,0.018446419668479798,0.18734734501454162,0.14434756068135443,0.018464966,0.11089303,0.5275564,-0.3781691,5,0.16771201965325136,0.012923311907798052,62.49615627899766,59.506179340183735,0.011351917870342731,0.007713343016803265,7.421833794098347,129.4561579860747,934.1762006119825,5
20800,0.0003556929,0.00040610187,-5.4411964,2.3682733,0.22187477,2.5751169,1.4405549,2.3604398,0.21866219,2.5774443,1.4481547,2.3630652,0.2199834,2.5473025,1.4166127,-3.0759568,2.6319807,8.794048,-6.7312922,-0.0327089,0.5608848,2.0114372,-2.5409272,-0.059908357,0.09766302,0.18962112,-0.71343005,0.0025527856778353453,-60.14986801147461,20800,42,500.0,0.0,500,500,7.071205084416984e-05,0.00032004261609632585,0.003454910325040552,-0.00014966311641843,0.03535602542208491,0.0204229968403837,0.0616658465333946,0.011333597034336245,-0.0032774175,0.62965524,0.9995833,-0.999181,5,0.03535602542208491,17500,35,500.0,0.0,500,500,4.142875630054109e-05,0.00027563132749524683,0.003202551389623872,-0.007270587911525543,0.02071437815027053,0.024241174203499,0.05234164693932425,-0.006966662535175669,0.02071437815027053,0.024241174203499,0.05234164693932425,-0.006966662535175669,0.0041731,0.2658886,0.82473683,-0.85630393,5,0.02071437815027053,0.012898297980427742,65.86052391817793,71.60672650299966,0.011976329144090414,0.007383065763860941,7.481864016037434,144.9813721301034,1079.1592699149624,6
23300,0.0005478588,0.00040896225,-3.5685687,2.332605,0.21399368,2.54845,1.3314513,2.3281302,0.21447255,2.5547254,1.3147931,2.328312,0.21407402,2.5737562,1.3190987,-1.2354186,3.8297758,21.680588,-7.8845057,0.021175813,0.9488423,3.1981862,-3.0016816,-0.11882733,0.18112074,0.43962464,-1.0090122,0.0010718881385400891,-56.310001373291016,23300,47,500.0,0.0,500,500,-0.00015514089729060204,0.0006563667293398393,0.0037185340841362135,-0.0017965446057705585,-0.07757044864530109,0.27947342033466416,0.1446002549448266,-0.6291732808280921,0.013050028,0.6772014,0.9999383,-0.9996934,5,-0.07757044864530109,20000,40,500.0,0.0,500,500,1.366218993441265e-05,0.0001375502311631087,0.0017434937186672679,-0.0019204327160958472,0.006831094967206327,0.007729064719299104,0.017115667079846773,-0.0068451377597813804,0.006831094967206327,0.007729064719299104,0.017115667079846773,-0.0068451377597813804,-0.029099002,0.36406136,0.9844248,-0.992361,5,0.006831094967206327,0.013032333925366402,60.469985901843756,67.35788302309811,0.013359409756958485,0.007942060939967632,7.188789078965783,135.05099180852994,1214.2119690068066,7
25800,0.00041629272,0.0003275086,0.38562062,2.332385,0.1814038,2.5905592,1.3658718,2.3432157,0.17894407,2.6191216,1.3807282,2.3366628,0.18184488,2.5893219,1.3566523,2.7263756,4.530185,16.23349,-6.4585643,0.024529116,1.3187987,3.2668612,-2.9652777,-0.17878267,0.24053189,0.3890366,-0.848058,0.0005467580631375313,-32.09937286376953,25800,52,500.0,0.0,500,500,2.042146370808e-05,0.00015894818722873928,0.0035770387521793525,-0.00012314242300494847,0.010210731854040004,0.013899645481531659,0.02867628977789757,-0.013728719801979783,-0.10837697,0.7280166,0.9999995,-0.99999326,5,0.010210731854040004,22500,45,500.0,0.0,500,500,7.680577310561807e-06,9.265923914933553e-05,0.0012204815427542747,-0.0031682039336167573,0.003840288655280904,0.0007317252760432339,0.005147043730495729,0.0032417494161035058,0.003840288655280904,0.0007317252760432339,0.005147043730495729,0.0032417494161035058,-0.06922466,0.649948,0.99907374,-0.9996445,5,0.003840288655280904,0.013346853200346231,83.14283339679241,61.176909597124904,0.01359941577538848,0.009230511728674173,7.125375653151423,151.48129542777315,1365.6950892917812,8
28300,0.00037473202,0.00033150206,3.03342,2.280052,0.21632628,2.5776646,1.0452105,2.291545,0.21436067,2.6214578,1.0744498,2.2825766,0.21170375,2.6071048,1.0801171,5.3227367,5.8748493,24.668266,-5.2600365,-0.0022384461,1.559797,4.7444963,-3.3325486,-0.27826947,0.2372837,0.52216816,-0.93050224,0.00036565482150763273,-13.273059844970703,28300,57,500.0,0.0,500,500,1.4593691326902242e-05,0.00011704497792811618,0.002895207344676376,-2.860772240571911e-06,0.007296845663451124,0.0026859190914563106,0.010908540556473107,0.00473423368111412,-0.0096829245,0.7170565,0.9998824,-0.99994075,5,0.007296845663451124,25000,50,500.0,0.0,500,500,-4.2655368475545734e-05,0.0002137759311461302,0.0029848318008892246,-0.00033821250445642824,-0.02132768423777289,0.05630765369968425,0.027789284116999942,-0.12272154706183,-0.02132768423777289,0.05630765369968425,0.027789284116999942,-0.12272154706183,-0.08056716,0.7044122,0.99992985,-0.9999259,5,-0.02132768423777289,0.012641395907849073,63.50220797909424,63.323189203161746,0.011868040077388287,0.006320669781416655,7.092646073084325,133.94887336110696,1499.6457843766548,9
