replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
5800,22.14509,22.174492,-4.60908,-0.0008699199,0.0014612852,0.003918219,-0.004290258,-0.004010587,0.001335867,-0.0010629855,-0.006962037,4.6662984,0.6022247,6.123759,2.8638856,-4.6132355,0.55704784,-3.008089,-5.760459,-0.00046758543,0.0011254491,0.0017818424,-0.0031570178,-0.00031929955,0.0010470925,0.002459658,-0.0026054755,0.9990004897117615,-0.0,5800,12,500.0,0.0,500,500,0.025766649470559025,0.03513996274547545,1.0,1.0688510464341839e-05,12.88332473527951,7.754531489156188,24.89674913867391,0.6386809729898253,-0.0029878735,0.62532854,0.99895996,-0.999344,5,12.88332473527951,2500,5,500.0,0.0,500,500,0.005084779761632649,0.0008747028690358093,0.011667174048700721,0.0038370916314628186,2.5423898808163243,0.4295980865976459,3.154092102934636,1.9698091375764855,2.5423898808163243,0.4295980865976459,3.154092102934636,1.9698091375764855,-0.0005772159,0.0012422169,0.0010251631,-0.0028154089,5,2.5423898808163243,0.01224959222599864,182.5491906781681,266.13378281192854,0.011027939151972532,0.00776629289612174,7.229803731199354,455.9438210455701,737.0467149848118,0
8300,0.011936214,0.01196732,-7.5605154,2.84226,0.052271064,2.9876328,2.659869,2.8447065,0.052467752,2.9926777,2.654419,2.8528607,0.107062355,3.2138712,2.6115432,-4.722782,0.29053882,-3.9393616,-5.718045,-0.0043334914,0.014874425,0.028832732,-0.033965677,-0.12216338,0.008181207,-0.10272847,-0.14900324,0.36739975214004517,-11.726360321044922,8300,17,500.0,0.0,500,500,0.006357797801450042,0.040560448877264656,1.0,4.284627932251952e-06,3.1788989007250206,2.102299801841811,5.698086763046584,0.04995214743052053,-0.0030806167,0.5897323,0.997583,-0.99704015,5,3.1788989007250206,5000,10,500.0,0.0,500,500,0.011962296751008034,0.0086124574649064,0.05334960060164214,0.0030217072943278466,5.981148375504018,2.67592114949807,11.207001830973356,3.6751182349703333,5.981148375504018,2.67592114949807,11.207001830973356,3.6751182349703333,-0.004535962,0.015126082,0.01886215,-0.031667605,5,5.981148375504018,0.012664644047617912,213.86653845012188,205.32214449672028,0.011178179178386927,0.006234329659491777,6.905088569037616,426.1238486687653,1163.1722421250306,1
10800,0.0015209299,0.0015652885,-7.3881693,2.6247568,0.046495877,2.7457309,2.4971402,2.6219249,0.048586648,2.7385988,2.5012677,2.6236265,0.06265537,2.8245976,2.4245415,-4.7700396,0.31286365,-4.058731,-6.1569147,0.003993978,0.009547366,0.024829406,-0.0123445485,-0.13117059,0.008217963,-0.10970582,-0.14710788,0.13516055047512054,-23.543519973754883,10800,22,500.0,0.0,500,500,0.011873451662728875,0.020112955732857277,0.1252035306013542,1.703249980956735e-07,5.936725831364437,6.73051797517627,16.850063390953974,0.13935707130530192,0.0018619051,0.58523345,0.99609345,-0.997465,5,5.936725831364437,7500,15,500.0,0.0,500,500,0.0026327792897025974,0.0017503630225071717,0.0269589372431034,0.00045074960845270024,1.3163896448512993,0.351351197556635,1.8313313997369514,0.7587913024950892,1.3163896448512993,0.351351197556635,1.8313313997369514,0.7587913024950892,0.003669388,0.009999132,0.023622746,-0.011536389,5,1.3163896448512993,0.012632290832698345,190.95098010729998,202.64956238912418,0.012046647723764181,0.007572709117084742,6.984446830116212,400.6172409742139,1563.7911343341693,2
13300,0.0004661798,0.0004943643,-7.3529377,2.5768108,0.063641466,2.7223656,2.4078197,2.5774384,0.06371518,2.7168627,2.427052,2.574553,0.065040894,2.7744243,2.4323914,-4.780775,0.3029692,-4.002241,-5.555896,0.006391098,0.007300288,0.02476721,-0.010995105,-0.10640211,0.0060099848,-0.088315606,-0.122846454,0.04972483590245247,-35.34528350830078,13300,27,500.0,0.0,500,500,0.0018378984106918103,0.0044000324981574804,0.0398826632849975,1.9262849093593104e-10,0.9189492053459059,1.19571080855378,3.1996571445673623,0.07693372327811568,0.006790735,0.59763205,0.9996252,-0.99974453,5,0.9189492053459059,10000,20,500.0,0.0,500,500,0.006046705526805735,0.028155612542515734,1.0,0.0035726584553538586,3.0233527634028663,1.267609507051086,5.540126848424839,2.1931671290992854,3.0233527634028663,1.267609507051086,5.540126848424839,2.1931671290992854,0.004728006,0.008738957,0.020435872,-0.009533631,5,3.0233527634028663,0.01273931609466672,186.6517044766806,212.26005744794384,0.014988304115831852,0.006629965268075466,7.448386928066611,406.3945064381696,1970.1873160656542,3
15800,0.00065337913,0.000743874,-7.265339,2.5620403,0.07118948,2.7640862,2.403289,2.5600095,0.0724527,2.7647033,2.3877747,2.5638325,0.08233174,2.9503217,2.3835385,-4.707425,0.38544434,-3.5502834,-5.908633,0.0015267733,0.044076644,0.18074162,-0.21468914,-0.08449408,0.009748437,-0.055847403,-0.12121534,0.01830216683447361,-46.82663345336914,15800,32,500.0,0.0,500,500,0.018216904590147152,0.05308890666496955,0.5743569875354633,4.646356020485441e-06,9.108452295073574,15.533320117077869,40.12749678659177,0.28309949501585946,-0.002153605,0.60322106,0.9982759,-0.9959379,5,9.108452295073574,12500,25,500.0,0.0,500,500,0.0023771570205636016,0.0201411228233616,1.0,9.140422873995153e-06,1.1885785102818014,0.6935063963646291,2.0531920629966014,0.3402895509952446,1.1885785102818014,0.6935063963646291,2.0531920629966014,0.3402895509952446,-0.0014864594,0.042114403,0.09104472,-0.13073523,5,1.1885785102818014,0.012807569932192564,189.48710077209398,261.42958889482543,0.011307595297694206,0.005232733674347401,7.2931564431637526,458.2391940089874,2428.428802699782,4
18300,0.0005868006,0.0011478246,-7.048456,2.5488467,0.0894235,2.811629,2.329263,2.5540116,0.08535611,2.8051438,2.425899,2.5387619,0.08924931,2.8326347,2.3535416,-4.500521,0.94526196,-1.3393064,-6.65236,0.009410403,0.21043384,0.60332656,-0.83518624,-0.034029633,0.024879696,0.074475445,-0.104414895,0.006773149594664574,-57.43134307861328,18300,37,500.0,0.0,500,500,0.01850019022024091,0.02901684853663007,0.15158465979784452,1.667578014440273e-08,9.250095110120457,7.890668997683779,23.47223491807373,0.4190617395919913,0.0128986575,0.6242272,0.99896586,-0.99851066,5,9.250095110120457,15000,30,500.0,0.0,500,500,0.007047875367247704,0.03604146382256008,1.0,5.578126010479739e-10,3.5239376836238527,2.2243366524964276,6.715875970550361,0.8198921204348952,3.5239376836238527,2.2243366524964276,6.715875970550361,0.8198921204348952,0.020071277,0.09876325,0.5079651,-0.56758314,5,3.5239376836238527,0.013033777941018343,223.38234886527061,272.91304804803804,0.011999340262264013,0.005507005378603935,7.476514155976474,503.802451192867,2932.2329261722043,5
20800,0.00079953624,0.0005827786,-5.932868,2.53704,0.10459931,2.8825915,2.2293322,2.5375385,0.101724036,2.868928,2.3086672,2.5395615,0.099633574,2.880245,2.3260329,-3.3922276,1.942361,1.9185508,-7.7547283,-0.04682491,0.59301114,1.6749231,-2.0298762,-0.011665397,0.095059715,0.23971511,-0.4771468,0.002603678498417139,-61.83292770385742,20800,42,500.0,0.0,500,500,0.0016012443957698047,0.005542365114594813,0.06487480124792197,1.7469873054349389e-09,0.8006221978849023,0.7893928594577204,2.32338848086474,0.20920566182634043,-0.06613017,0.6555148,0.9995629,-0.999765,5,0.8006221978849023,17500,35,500.0,0.0,500,500,0.0032595370769494345,0.014655850793483036,0.13119587393789628,3.072307840233811e-13,1.6297685384747165,1.965843687443817,4.988811815078209,0.04200330807814582,1.6297685384747165,1.965843687443817,4.988811815078209,0.04200330807814582,-0.049777344,0.28522247,0.92315227,-0.98655397,5,1.6297685384747165,0.01275452459231019,217.82095177983865,225.59501048130915,0.01164746331050992,0.007496674079447985,7.464706416241825,450.9125673393719,3383.1472286349162,6
23300,0.0020567877,0.00091182376,-1.4084748,2.5635276,0.15537238,2.9973023,2.2695625,2.56379,0.14680696,2.9645524,2.2720397,2.5443094,0.14558768,2.9984217,2.2407072,1.1618557,3.3255172,9.417845,-7.8168254,0.023482336,1.1585789,2.838231,-2.9733896,-0.099793114,0.23051322,0.5498756,-0.86566246,0.001199120655655861,-39.26430892944336,23300,47,500.0,0.0,500,500,0.018085051735518783,0.033435188274786296,0.15024236103405045,3.1630994120253793e-13,9.042525867759391,5.924641734241767,17.875288258310732,1.3956838146893809,0.0026033982,0.7466919,0.9999778,-0.99991626,5,9.042525867759391,20000,40,500.0,0.0,500,500,0.008251357464849063,0.027266085670136987,1.0,1.56141766183282e-13,4.125678732424532,2.7127213285304372,7.834201855265533,0.8975468573915468,4.125678732424532,2.7127213285304372,7.834201855265533,0.8975468573915468,0.007869175,0.70311344,0.9996259,-0.9998393,5,4.125678732424532,0.012770671863108873,263.14671771787107,280.18641683179885,0.011710699182003736,0.007233819924294949,7.32475280482322,550.6896025454625,3933.838468394242,7
25800,0.0012091169,0.0011627561,1.9834628,2.5473561,0.14634334,2.9364562,2.1772838,2.553731,0.14575864,2.9378545,2.1798713,2.5463943,0.14756875,2.9589705,2.173665,4.5429664,4.8017735,20.12132,-7.935612,0.17054442,1.4553864,3.5316772,-2.8398743,-0.1899363,0.26038575,0.6080862,-1.0843052,0.0007345626945607364,-17.729570388793945,25800,52,500.0,0.0,500,500,0.07216807435431713,0.08228271020195695,0.28138524732210896,1.368367147986444e-12,36.08403717715858,34.591098843975495,98.7698258369271,1.9878690693780707,0.14890556,0.7417421,0.99995196,-0.9999493,5,36.08403717715858,22500,45,500.0,0.0,500,500,0.0695187486622747,0.07719460832614472,1.0,-0.03331263709572736,34.759374331137366,15.581164082294707,55.756605062514254,15.150999533939645,34.759374331137366,15.581164082294707,55.756605062514254,15.150999533939645,0.10298082,0.7116927,0.99992234,-0.99984664,5,34.759374331137366,0.012729746755212545,445.8213156829588,343.1939597148448,0.01186228496953845,0.005185848101973534,7.1786819119006395,796.223735189531,4730.064515788108,8
28300,0.00047611468,0.00068348355,6.09274,2.5348635,0.16656564,3.0016592,2.056654,2.5296767,0.16496618,2.9801683,2.0407484,2.534212,0.16760962,3.01497,2.085498,8.642036,5.9388404,26.39246,-6.7739763,0.16593109,1.7922646,3.508338,-3.627903,-0.39110965,0.2509416,0.5050579,-1.0297657,0.0007304871687665582,11.858757019042969,28300,57,500.0,0.0,500,500,0.017515512484197422,0.03544867962561521,0.26490113140430227,7.355558137886773e-12,8.757756242098708,3.2081015002898425,13.027249638661177,5.444955299461928,0.079786904,0.8246922,0.9999168,-0.9999995,5,8.757756242098708,25000,50,500.0,0.0,500,500,0.014172126325987156,0.032134369395443674,0.2591360444659859,5.941538619127742e-12,7.086063162993578,0.4147436021048332,7.489769415208841,6.416873696475545,7.086063162993578,0.4147436021048332,7.489769415208841,6.416873696475545,0.1818537,0.79148924,0.9993458,-0.99952465,5,7.086063162993578,0.013013249263167381,285.8938186885789,321.59935994585976,0.014251815620809793,0.005431562662124634,7.816874915268272,615.342750177253,5345.409451282583,9
30800,0.0021316833,0.0022521648,5.190542,2.552226,0.2839881,3.6390371,1.8593602,2.5452886,0.289489,3.710338,1.8735847,2.5300872,0.26082405,3.4834642,1.8425995,7.7505975,4.792374,20.70858,-2.3584752,0.2310034,1.6912637,3.1540463,-3.4195833,-0.4192756,0.2239885,0.32982016,-1.0377809,0.0006766440928913653,5.478363037109375,30800,62,500.0,0.0,500,500,0.026823575881367155,0.04573588822402414,0.2660907425195359,7.734445891650745e-08,13.411787940683581,12.1824855903016,31.433306046296302,1.8495431732761403,0.073879555,0.77635926,0.9997061,-0.9997011,5,13.411787940683581,27500,55,500.0,0.0,500,500,0.014795407189803805,0.05749507865269648,1.0,1.0356848317232762e-08,7.39770359490191,6.157684425470596,19.207740931221743,2.9501692558216455,7.39770359490191,6.157684425470596,19.207740931221743,2.9501692558216455,0.11669536,0.73691016,0.99845266,-0.995769,5,7.39770359490191,0.013941430952399969,304.2422069031745,330.77183932997286,0.01154093211516738,0.008024461101740599,7.33235124964267,642.3799043069594,5987.791208841838,10
33300,0.0009722578,0.0010096683,4.5009356,2.602873,0.2523354,3.2463868,2.0967996,2.5818746,0.2536005,3.2512214,2.0366237,2.5887275,0.2545045,3.2743533,2.0583065,7.1072397,5.39432,22.272717,-4.880975,0.039490853,1.6752546,4.6112566,-3.2673163,-0.43834504,0.24883169,0.5908415,-1.0875798,0.0006235392647795379,0.7914447784423828,33300,67,500.0,0.0,500,500,0.07988261161252044,0.07248097020889294,1.0,1.7494502741064208e-05,39.94130580626022,26.05477637364824,83.98474843865019,12.565301682429386,0.03220143,0.6599531,0.9990745,-0.99887764,5,39.94130580626022,30000,60,500.0,0.0,500,500,0.05423317092371738,0.06892288638273755,1.0,0.00034850469373086667,27.11658546185867,18.42896026567561,54.849847015899506,7.953704989426539,27.11658546185867,18.42896026567561,54.849847015899506,7.953704989426539,0.039822727,0.65535915,0.9963236,-0.9940527,5,27.11658546185867,0.012719744816422462,279.7286464800127,389.99086402589455,0.011899093631654978,0.005278164986521006,7.292603200301528,677.0420107096434,6664.835142841563,11
35800,0.00095812784,0.0005658282,3.3985353,2.5819507,0.2634573,3.3587449,2.0740685,2.5682335,0.2649405,3.3337417,2.0630867,2.5748549,0.26541266,3.3243191,2.0689492,5.9897823,4.5506816,17.290955,-3.130946,-0.072560735,1.5728862,3.7458887,-3.7985766,-0.4535378,0.25655913,0.50608367,-1.0770969,0.0006158003816381097,-7.468114852905273,35800,72,500.0,0.0,500,500,0.13839606391679368,0.1031012824084105,1.0,8.818521178118507e-06,69.19803195839684,28.505904993631873,121.97625174675453,42.885765073660096,0.041786443,0.71569926,0.9991712,-0.9990035,5,69.19803195839684,32500,65,500.0,0.0,500,500,0.11360435099616224,0.07042110391133512,0.4800234565748336,0.0036377679973665796,56.80217549808115,5.80634050683106,60.631011573399164,45.27626403615575,56.80217549808115,5.80634050683106,60.631011573399164,45.27626403615575,0.07395556,0.6633442,0.9988698,-0.99838513,5,56.80217549808115,0.01254617515951395,423.9400107851252,582.1363542643376,0.01386169483885169,0.005278077907860279,7.358899148646742,1013.4669501460157,7678.304058157839,12
