replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
5800,22.244816,22.29873,-4.6098795,0.0034010827,0.001677347,0.00797038,-0.0013489709,-0.0023602392,0.0013011366,0.0010792317,-0.005347768,4.681715,0.5985251,6.201286,2.9851165,-4.612379,0.55869657,-2.989485,-5.7694674,0.00017243202,0.0016890207,0.004665871,-0.0024542771,0.00017782536,0.0013076221,0.003508982,-0.0022821499,0.9990004897117615,-0.0,5800,12,500.0,0.0,500,500,0.049859141004164186,0.07463955029987011,0.45697269821257136,-0.024953439973565878,24.9295705020821,20.94798604751446,62.33418842835337,3.2564026874862555,-0.0025921657,0.6254917,0.9989514,-0.9993485,5,24.9295705020821,2500,5,500.0,0.0,500,500,0.00815704984112717,0.005265151218578057,0.016295370726340488,-0.10250177259059118,4.078524920563585,2.176802856517269,7.963727833769851,1.9607548989474162,4.078524920563585,2.176802856517269,7.963727833769851,1.9607548989474162,0.00010943287,0.0017662671,0.0040916824,-0.0014742388,5,4.078524920563585,0.012961795553565025,75.57470751134679,61.39850395079702,0.012592773884534836,0.011503290385007858,7.133738215081394,144.1440075370483,251.19229510612786,0
8300,0.012522144,0.012667294,-7.5841417,2.865744,0.058602136,3.002761,2.6410775,2.8668065,0.06331794,3.0122442,2.6017187,2.8735456,0.12658985,3.252571,2.578364,-4.7247405,0.28437397,-3.9435356,-5.715319,-0.00769698,0.015504033,0.016503923,-0.042672493,-0.12601468,0.00907748,-0.09784398,-0.1459145,0.3674004375934601,-11.728296279907227,8300,17,500.0,0.0,500,500,0.04442344777602452,0.07404280321788999,0.5108133021046506,-0.0010682929947309163,22.211723888012273,18.701350851891426,48.482029711432695,0.34059287128845195,-0.0053031347,0.58835346,0.9978552,-0.99724704,5,22.211723888012273,5000,10,500.0,0.0,500,500,0.03663679002273515,0.028327178127226862,0.11980010596670333,0.0063273050243260395,18.318395011367578,9.649425542924012,32.0728153638081,9.310470459064934,18.318395011367578,9.649425542924012,32.0728153638081,9.310470459064934,-0.007080972,0.01521924,0.01375526,-0.037292212,5,18.318395011367578,0.012747479137033224,63.38607082795352,64.88576984684914,0.011643828824162483,0.0051728542894124985,7.1288921209052205,135.4302969579585,386.6243138532154,1
10800,0.005099235,0.0047547445,-7.4376125,2.6748538,0.07731115,2.9615726,2.5524046,2.6799126,0.08259369,2.9753754,2.539566,2.6800528,0.121421844,3.0884635,2.4813313,-4.7678294,0.31493023,-4.1329384,-6.2065334,-0.0049532843,0.006599859,0.013177499,-0.01921139,-0.13139974,0.007734163,-0.11102851,-0.14822406,0.13516169786453247,-23.538997650146484,10800,22,500.0,0.0,500,500,0.04714643416604134,0.07913471649461411,0.41799413380917194,8.522161939102563e-09,23.573217083020676,31.186325781123102,80.19505869124296,0.2071725136739606,-0.0040971744,0.58544356,0.99606824,-0.9975424,5,23.573217083020676,7500,15,500.0,0.0,500,500,0.005432173499365746,0.001730129162862057,0.010036403735873703,-0.001033383439129793,2.7160867496828742,0.3375074942031934,3.0713946643598984,2.122580090459163,2.7160867496828742,0.3375074942031934,3.0713946643598984,2.122580090459163,-0.0048445794,0.006505591,0.010447967,-0.0114589175,5,2.7160867496828742,0.012996795121580362,58.92898683482781,62.54983899695799,0.015084774699062109,0.0058259619399905205,6.879760325886309,128.39249368943274,515.0185032193549,2
13300,0.0019996075,0.0020798736,-7.406455,2.6287012,0.100218795,3.0006564,2.438698,2.6302266,0.10972399,3.0002708,2.4355757,2.626649,0.109911524,3.1299775,2.4721966,-4.787738,0.30432898,-3.8690166,-5.590575,-0.008787741,0.016296279,0.028198672,-0.051495958,-0.10772325,0.0063549955,-0.08561309,-0.12258114,0.04972716048359871,-35.365623474121094,13300,27,500.0,0.0,500,500,0.026030370475728704,0.04836915111771412,0.34760791164851884,-0.002384904582318054,13.015185237864355,14.655858085172712,33.10153442102964,0.35180561288264695,-0.0030824894,0.59676874,0.99960816,-0.9997584,5,13.015185237864355,10000,20,500.0,0.0,500,500,0.06190389470783598,0.049410463170728544,0.22569546838060972,0.00281881532101691,30.95194735391799,5.031133752536297,37.28807871250798,25.08920598501925,30.95194735391799,5.031133752536297,37.28807871250798,25.08920598501925,-0.009795939,0.01769375,0.026535748,-0.04503074,5,30.95194735391799,0.012709636241197586,60.15331865102053,60.69305924884975,0.013014234602451324,0.0081937569193542,7.31876964494586,128.19906517257914,643.2193077341653,3
15800,0.0046895016,0.0023171525,-7.348061,2.6928027,0.18823394,3.4429517,2.356772,2.6851532,0.1800297,3.293137,2.3683915,2.6747947,0.16345528,3.2410488,2.383647,-4.672592,0.4797466,-3.2701604,-5.666215,-0.05113107,0.10939357,0.24743995,-0.43314707,-0.09768971,0.017272428,-0.036135074,-0.1382764,0.018316656351089478,-46.6781120300293,15800,32,500.0,0.0,500,500,0.018816301567606625,0.038026890992258505,0.2682262356835651,-0.024942481887963205,9.408150783803318,9.050795762017906,24.81981413669625,0.692062526323039,-0.04424061,0.5990232,0.99764293,-0.9961468,5,9.408150783803318,12500,25,500.0,0.0,500,500,0.02933993412729102,0.043948760134103634,0.2959148125202181,-0.0004161764122483369,14.669967063645506,10.128946810466894,32.88476407068049,3.2133123526279554,14.669967063645506,10.128946810466894,32.88476407068049,3.2133123526279554,-0.06383694,0.1053986,0.13908707,-0.418648,5,14.669967063645506,0.012906825635582209,66.47166915796697,69.27862032409757,0.011932854074984789,0.005230337847024202,7.062587821856141,142.84294732147828,786.0641344361939,4
18300,0.0029213666,0.002865993,-6.610038,2.6178446,0.20514832,3.2561858,1.9680036,2.6228604,0.19742142,3.1946692,2.08662,2.6125808,0.20290737,3.2707405,2.0325859,-4.002694,1.4405047,0.44767487,-7.257618,-0.034588736,0.39285436,1.5508797,-1.5711869,-0.07794676,0.045385294,0.028074536,-0.31525072,0.0068444847129285336,-54.830238342285156,18300,37,500.0,0.0,500,500,0.01344198201696216,0.034129248926955826,0.3433341051845571,-0.04125338431926457,6.720991008481084,4.005559097137688,10.49772862302099,1.652464645385494,-0.0030440234,0.6283178,0.99957156,-0.9980496,5,6.720991008481084,15000,30,500.0,0.0,500,500,0.005621279406513142,0.021508139557452188,0.2011452690305511,-0.0011108980814533214,2.810639703256573,3.329508740629168,9.367895432468202,0.2037020981880904,2.810639703256573,3.329508740629168,9.367895432468202,0.2037020981880904,-0.055403877,0.28010148,0.92801684,-0.95076704,5,2.810639703256573,0.012644673231989145,63.51742720697075,59.54103561909869,0.01449758093804121,0.006503493990749121,6.984902324154973,130.0770108983852,916.1428651669994,5
20800,0.0011649976,0.0020761713,-4.5264874,2.6402633,0.21193999,3.4091487,2.224678,2.663095,0.21677381,3.4635293,2.2273169,2.6435454,0.2123811,3.5647364,2.2269895,-1.8717874,2.7552986,6.785892,-8.438099,-0.08954283,0.81355834,2.0720406,-2.9100826,-0.12236248,0.16099107,0.27023172,-0.6760922,0.0027803087141364813,-52.20487976074219,20800,42,500.0,0.0,500,500,0.04516187623210238,0.0719908244574914,0.4786543749582128,-0.09503165241136363,22.580938116051193,15.026003820239545,43.230934953492955,6.278258842852115,-0.04324959,0.6886522,0.9995665,-0.9999731,5,22.580938116051193,17500,35,500.0,0.0,500,500,0.039408504159389214,0.09057050695500898,0.43305494331241506,-0.01703913396787376,19.704252079694605,5.189687500000872,28.477962004362936,14.90962409010705,19.704252079694605,5.189687500000872,28.477962004362936,14.90962409010705,-0.07451301,0.5409807,0.9980307,-0.9999466,5,19.704252079694605,0.012681692373007536,66.82348656421527,75.94197457190603,0.011701516341418028,0.005243273917585611,7.143177735153586,149.9382653539069,1066.0828746980987,6
23300,0.0028984477,0.0019136085,-0.14177349,2.7783408,0.32833508,3.950711,2.225456,2.7553651,0.32099938,3.9047503,2.2081645,2.7749398,0.3257001,3.9877515,2.2240002,2.6394963,3.0892146,10.86882,-4.274982,-0.009518807,1.2328056,3.3337789,-2.2755182,-0.22784005,0.24545476,0.44173267,-0.83066326,0.0014284285716712475,-28.564050674438477,23300,47,500.0,0.0,500,500,0.06076765483322149,0.08694455481409628,0.5134492777452471,-0.010688614435879144,30.383827416610746,16.23740995233428,61.67367595118029,17.218935529888277,0.0071493774,0.6602075,0.99963415,-0.99970603,5,30.383827416610746,20000,40,500.0,0.0,500,500,0.12380606640341026,0.0929937271901488,0.48744389684467965,-0.0014584420787126578,61.903033201705135,37.61883746616988,128.48950180428096,28.016890222964076,61.903033201705135,37.61883746616988,128.48950180428096,28.016890222964076,0.13055025,0.44918117,0.99168956,-0.9596606,5,61.903033201705135,0.012677778024226427,70.64948018826544,71.64591856719926,0.011777950916439295,0.005211777053773403,7.072212312370539,149.39727857382968,1215.4818040682003,7
25800,0.003168176,0.003614751,2.2030253,2.7275507,0.34323993,3.803477,2.1993725,2.754291,0.3525303,3.8539934,2.2601707,2.759369,0.35410404,3.853532,2.2322695,4.9636626,4.5435205,16.797802,-5.0455694,-0.25394323,1.4819213,3.5974991,-3.0250638,-0.35838467,0.23820332,0.37485927,-0.9487938,0.0010236171074211597,-14.018510818481445,25800,52,500.0,0.0,500,500,0.10217679443603578,0.07311638759289205,0.3738474540488331,6.676803593958563e-08,51.088397218017896,25.167644914114007,94.60354314741254,18.007772413311212,-0.17043433,0.6275745,0.99941975,-0.9997352,5,51.088397218017896,22500,45,500.0,0.0,500,500,0.009922624672484302,0.0314595694676404,0.2760125666720712,-4.920842648223653e-06,4.961312336242151,1.926542011756994,7.102619835206426,1.382449539246113,4.961312336242151,1.926542011756994,7.102619835206426,1.382449539246113,-0.1418393,0.49281365,0.9978246,-0.99926865,5,4.961312336242151,0.012771734967827797,78.17509813094512,68.09332740586251,0.014341582078486681,0.006460578180849552,7.56108336430043,153.86308279633522,1369.3466039160267,8
28300,0.004370617,0.0017828627,3.4086876,2.8054216,0.40227515,4.083705,2.0397217,2.8180094,0.40291318,4.045789,2.0394237,2.813133,0.40383476,4.101347,2.0267692,6.250677,5.004296,18.831335,-6.5588975,-0.3270412,1.5494025,3.4048162,-2.9879935,-0.43339226,0.24028254,0.4473593,-1.1546233,0.0009613122092559934,-5.2056884765625,28300,57,500.0,0.0,500,500,0.2702807749588203,0.07523331689767535,0.48046573020687605,0.005634793421986423,135.14038747941015,23.121829098327513,161.19399975632942,92.82032153788212,-0.14450802,0.644087,0.99867094,-0.9994227,5,135.14038747941015,25000,50,500.0,0.0,500,500,0.22683764545028917,0.06693322620006123,0.3708668428238748,0.0033104844486910126,113.41882272514457,22.41942078104677,137.83592725097031,73.07002971494879,113.41882272514457,22.41942078104677,137.83592725097031,73.07002971494879,-0.19537573,0.52992046,0.96732414,-0.9706857,5,113.41882272514457,0.012420090846717358,66.97809616010636,87.52105179056525,0.012512704823166132,0.007561916951090097,7.196360911242664,161.72800357453525,1531.0769048039801,9
