replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
5800,22.14509,22.174492,-4.60908,-0.0008699199,0.0014612852,0.003918219,-0.004290258,-0.004010587,0.001335867,-0.0010629855,-0.006962037,4.6662984,0.6022247,6.123759,2.8638856,-4.6132355,0.55704784,-3.008089,-5.760459,-0.00046758543,0.0011254491,0.0017818424,-0.0031570178,-0.00031929955,0.0010470925,0.002459658,-0.0026054755,0.9990004897117615,-0.0,5800,12,500.0,0.0,500,500,0.025766649470559025,0.03513996274547545,1.0,1.0688510464341839e-05,12.88332473527951,7.754531489156188,24.89674913867391,0.6386809729898253,-0.0029878735,0.62532854,0.99895996,-0.999344,5,12.88332473527951,2500,5,500.0,0.0,500,500,0.005084779761632649,0.0008747028690358093,0.011667174048700721,0.0038370916314628186,2.5423898808163243,0.4295980865976459,3.154092102934636,1.9698091375764855,2.5423898808163243,0.4295980865976459,3.154092102934636,1.9698091375764855,-0.0005772159,0.0012422169,0.0010251631,-0.0028154089,5,2.5423898808163243,0.012598939705640078,192.00811667134985,279.5021646390669,0.011879068333655596,0.010318092070519924,7.475536233745515,479.0206136442721,766.4536649524234,0
8300,0.011698298,0.012045187,-7.5620127,2.8435497,0.055940967,2.9871337,2.6572201,2.8451395,0.05639644,2.9925191,2.6508052,2.8564768,0.10542947,3.2109087,2.657519,-4.7238436,0.28212845,-3.956085,-5.7195477,-0.0052667037,0.01597564,0.028149355,-0.03513887,-0.12667386,0.008818538,-0.10238313,-0.14878434,0.3673996925354004,-11.727424621582031,8300,17,500.0,0.0,500,500,0.014247045237858766,0.04581300789116613,1.0,3.5596230018105268e-06,7.123522618929385,5.02495949935023,14.153965251579427,0.05181349955152626,-0.0036485682,0.5883808,0.99760085,-0.9970365,5,7.123522618929385,5000,10,500.0,0.0,500,500,0.013786324857050756,0.00944115683514339,0.044653131598283304,0.003003278915389589,6.893162428525379,2.713504103369624,10.93972704526407,3.977945196128466,6.893162428525379,2.713504103369624,10.93972704526407,3.977945196128466,-0.005623817,0.016045086,0.01855001,-0.03167928,5,6.893162428525379,0.012591855134814978,221.6990302563645,225.29620830202475,0.011350448243319988,0.005295364651829004,7.492116913665086,454.5165931400843,1220.9720485298894,1
10800,0.0015817012,0.0016082975,-7.3928576,2.6287918,0.048420727,2.756868,2.5005028,2.6269193,0.05053031,2.7463465,2.5013576,2.6271524,0.06313955,2.826081,2.42412,-4.770443,0.3132576,-4.1207542,-6.149455,0.0037256104,0.009364236,0.026738934,-0.011763264,-0.13066497,0.007936429,-0.10474704,-0.14505187,0.1351604461669922,-23.544334411621094,10800,22,500.0,0.0,500,500,0.014036956111921111,0.02490679172675775,0.14031182903796938,5.8357180480565296e-08,7.018478055960552,8.671551143323288,22.512957885769676,0.13136754522842253,0.0016356799,0.5852904,0.9960779,-0.9974395,5,7.018478055960552,7500,15,500.0,0.0,500,500,0.0033285892661475947,0.0016240596727273673,0.026974309186318574,0.0008956301033923827,1.664294633073797,0.4212995414436653,2.2472166020694737,0.9692228937984043,1.664294633073797,0.4212995414436653,2.2472166020694737,0.9692228937984043,0.0037349914,0.009323401,0.024835851,-0.009192821,5,1.664294633073797,0.012479967437684536,200.88393134111539,212.35858051711693,0.011078918818384409,0.005094695370644331,7.16722901398316,420.4383944538422,1641.4121126523241,2
13300,0.00047371874,0.00054534647,-7.3650866,2.5848207,0.06850677,2.7378314,2.4077597,2.585756,0.068551145,2.7335446,2.414789,2.581563,0.06904334,2.7754107,2.428507,-4.7849126,0.29946956,-4.0239296,-5.579463,0.0065209875,0.009012761,0.022117732,-0.01517518,-0.10810387,0.0063899434,-0.08698068,-0.124386266,0.04972485825419426,-35.357688903808594,13300,27,500.0,0.0,500,500,0.00531083960899442,0.023259297455058604,0.3426720981004679,1.041425575307484e-07,2.6554198044972095,4.419481363526701,11.447968776852555,0.08535902080285776,0.00687965,0.5970756,0.99961644,-0.99972546,5,2.6554198044972095,10000,20,500.0,0.0,500,500,0.0070329581887171,0.02815564675557528,1.0,0.004057558355182423,3.51647909435855,1.564883598832691,6.6238277863202155,2.4878557716780847,3.51647909435855,1.564883598832691,6.6238277863202155,2.4878557716780847,0.0051750033,0.009234208,0.019184353,-0.012314858,5,3.51647909435855,0.012226817198097706,190.58885703561828,219.62614138098434,0.014197279699146748,0.0062271179631352425,6.866611011326313,417.1142606427893,2058.527989176102,3
15800,0.0011166006,0.0012301072,-7.288958,2.5766568,0.08104677,2.780225,2.3950865,2.5747728,0.081834,2.7760215,2.388552,2.5805118,0.09644951,3.0220208,2.3806381,-4.716721,0.39361864,-3.4419293,-5.8372536,-0.0034010448,0.052173473,0.09739133,-0.16934967,-0.08530886,0.010925026,-0.05430773,-0.116206154,0.018303021788597107,-46.86326599121094,15800,32,500.0,0.0,500,500,0.01752714095497688,0.03169072964136569,0.3838830825036278,1.177788825875344e-07,8.76357047748844,6.491237911430613,20.236434307847446,0.28550191017376964,-0.0060483697,0.6022588,0.99818516,-0.9960662,5,8.76357047748844,12500,25,500.0,0.0,500,500,0.00324580550618723,0.02032020787386919,1.0,0.00011249653029007256,1.6229027530936144,0.6769736903793211,2.3809737162970737,0.39239552200491984,1.6229027530936144,0.6769736903793211,2.3809737162970737,0.39239552200491984,-0.0077455547,0.054394275,0.083514705,-0.15271603,5,1.6229027530936144,0.012333466205745935,200.4893844728358,260.455817442853,0.013362827710807323,0.007521045859903097,6.825021733995527,467.8034409894608,2526.333154684864,4
18300,0.0003338016,0.00040358488,-6.9733496,2.548186,0.08504774,2.760914,2.349035,2.5475383,0.08174966,2.7591114,2.3693612,2.5463173,0.08542097,2.7906773,2.3799598,-4.426409,1.0124103,-1.4403286,-6.830349,-0.010009579,0.24304743,0.62991935,-0.9031893,-0.04263229,0.028534269,0.037834115,-0.114534184,0.006777617614716291,-57.05371856689453,18300,37,500.0,0.0,500,500,0.01156470838795858,0.028826283378760646,0.17264315944507816,7.949837331643215e-10,5.782354193979292,5.282596975215092,14.896789412181672,0.4285211155966895,-0.0013736695,0.6255085,0.9989021,-0.9978437,5,5.782354193979292,15000,30,500.0,0.0,500,500,0.002654878308487504,0.034810339470163,1.0,1.3412481002382669e-12,1.327439154243753,1.2256475461838618,3.7349941339500057,0.3215943201806333,1.327439154243753,1.2256475461838618,3.7349941339500057,0.3215943201806333,-0.013229201,0.18145217,0.75685894,-0.8231111,5,1.327439154243753,0.01227719010785222,224.40825517009944,231.45093362079933,0.014009702950716019,0.00755355367437005,6.969378803856671,462.8624080414884,2989.1972251115367,5
20800,0.0011447765,0.0008041028,-5.4747787,2.5660186,0.10683993,2.8991396,2.38615,2.5652766,0.102391146,2.8416324,2.3933265,2.5640843,0.10467109,2.8876295,2.3738096,-2.9042666,2.004774,3.2260542,-8.180927,-0.1338948,0.6493658,1.4066974,-1.6544443,-0.05100939,0.10848894,0.15433699,-0.40249848,0.0026255075354129076,-58.847389221191406,20800,42,500.0,0.0,500,500,0.017324223724406073,0.027509482870588024,0.14715879722523176,3.2069892420673164e-11,8.662111862203036,4.83823358567778,17.070722848083253,2.046397213655146,-0.11104731,0.67334247,0.9997532,-0.99985147,5,8.662111862203036,17500,35,500.0,0.0,500,500,0.004397604317460262,0.01595481989260531,0.13835058600931865,6.36725240433912e-14,2.198802158730132,2.0122076312185273,6.11699360852613,0.7651941034868407,2.198802158730132,2.0122076312185273,6.11699360852613,0.7651941034868407,-0.120859556,0.48691198,0.97019243,-0.9820093,5,2.198802158730132,0.012247567065060139,233.65227673016489,283.4443872165866,0.011267299763858318,0.006440368946641684,6.805914374999702,523.9325335575268,3513.131692482624,6
23300,0.00049489335,0.00070545264,-1.8047829,2.5505905,0.15267378,2.9473476,1.948847,2.547768,0.1514591,2.9224043,2.003803,2.5433266,0.15041263,2.9600291,1.9830158,0.7546196,3.25843,9.715849,-6.2655897,-0.03601284,1.106257,2.90608,-2.4378388,-0.14375125,0.20949864,0.32274207,-0.9969134,0.0012342969421297312,-41.8227653503418,23300,47,500.0,0.0,500,500,0.047662977955032715,0.09786706013162452,0.6551993455153491,-0.07659683385999418,23.831488977516344,27.463544514710154,70.61405062651761,1.4168088181798935,-0.024810996,0.7005446,0.9997941,-0.9996048,5,23.831488977516344,20000,40,500.0,0.0,500,500,0.03195961573027597,0.060801713404409805,1.0,7.791943196543292e-06,15.979807865137982,23.54387889402587,62.557322518415674,0.20457510701255163,15.979807865137982,23.54387889402587,62.557322518415674,0.20457510701255163,-0.10096299,0.5030758,0.99791723,-0.9813449,5,15.979807865137982,0.012366578914225101,257.4741998333484,295.28540454711765,0.011151646263897419,0.005128406919538975,6.7181664681993425,559.506417480763,4072.639751984272,7
25800,0.0011991579,0.0015174153,3.0040102,2.5949042,0.17395176,3.1058795,2.1762564,2.6015635,0.17214583,3.1431274,2.1616304,2.5825658,0.17152043,3.074799,2.1651564,5.615631,4.7652984,16.055683,-10.829716,-0.18582606,1.5504007,3.330599,-3.177856,-0.29864788,0.23684023,0.5327377,-0.87914574,0.0007733073434792459,-9.918285369873047,25800,52,500.0,0.0,500,500,0.046430726446465474,0.05606495392654304,0.3648577714862277,2.47909034535433e-08,23.215363223232742,20.912225514445595,56.5648126947788,0.7598449768205194,-0.21842419,0.80190736,0.9999008,-0.999831,5,23.215363223232742,22500,45,500.0,0.0,500,500,0.03520126302094514,0.055274944085585156,1.0,8.265980492675832e-14,17.60063151047258,24.445832563394088,65.16576551321654,0.481494698778235,17.60063151047258,24.445832563394088,65.16576551321654,0.481494698778235,-0.23546459,0.68866754,0.99943775,-0.9989791,5,17.60063151047258,0.012312318664044142,231.72794262273237,258.6438503260724,0.011190262157469988,0.0051565938629209995,6.919973643030971,497.3204257665202,4569.96178255463,8
28300,0.0011764034,0.0015056272,4.4270205,2.6267376,0.22737229,3.2606544,1.7763327,2.6219358,0.22487755,3.3116684,1.8009303,2.6427987,0.23302428,3.3204558,1.7456392,7.06221,5.7315154,19.903774,-6.732896,-0.034457777,1.7126653,3.6102533,-3.2532418,-0.36457714,0.2593985,0.44039783,-1.014013,0.0006242070812731981,0.4590641260147095,28300,57,500.0,0.0,500,500,0.09900744107829394,0.13850499957231222,1.0,2.338946814006704e-11,49.50372053914693,17.835048429105427,73.15672575520693,21.784734622922038,-0.0411863,0.73648727,0.9996758,-0.9998865,5,49.50372053914693,25000,50,500.0,0.0,500,500,0.03343731808957002,0.06294765842541744,0.6240908416354052,2.9586156734416765e-10,16.71865904478501,9.531430049851274,35.672598591345334,10.442823232636487,16.71865904478501,9.531430049851274,35.672598591345334,10.442823232636487,-0.063912205,0.6852987,0.9982219,-0.9987168,5,16.71865904478501,0.01236807182431221,310.8974080681801,532.8242297228426,0.011265197768807411,0.0051732137799263,6.980935575906187,850.7313798503019,5420.694743010681,9
