replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
5800,21.975262,22.010254,-4.6093016,-0.0005520906,0.0015912503,0.004501195,-0.0036290467,-0.0042815367,0.0014227921,-0.00075883116,-0.007828265,4.6489124,0.59821427,6.1172147,2.8631449,-4.613766,0.5569882,-3.009667,-5.7597833,-0.00043881897,0.0011482632,0.0016968858,-0.0030968504,-0.00033301322,0.0010933401,0.0026597201,-0.0027391503,0.9990004897117615,-0.0,5800,12,500.0,0.0,500,500,0.00013333333533358752,0.0038466917002380895,0.11111111111198167,0.0,0.06666666766679383,0.1333333328942198,0.3333333334552334,0.0,-0.0029928014,0.6253287,0.99895954,-0.9993434,5,0.06666666766679383,2500,5,500.0,0.0,500,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00060072256,0.0012539513,0.0009986882,-0.0028269626,5,0.0,0.013078490039333701,169.039644371951,208.7910604327917,0.011076202848926187,0.007813923060894012,6.972284805029631,384.8349582257215,663.902834094828,0
8300,0.011903773,0.011967149,-7.548346,2.8336926,0.030908084,2.94086,2.6731374,2.8325155,0.03403751,2.9367964,2.6536608,2.8356817,0.099892356,3.1889248,2.620777,-4.7242475,0.28246692,-3.9208817,-5.732657,-0.0027274832,0.01349207,0.023615595,-0.025733747,-0.12652324,0.008367022,-0.10363376,-0.14366043,0.3674011528491974,-11.727779388427734,8300,17,500.0,0.0,500,500,1.983351754435918e-14,3.731276938376841e-13,1.4484611041451797e-11,0.0,9.91675877217959e-12,1.9833295500500028e-11,4.95833497716881e-11,0.0,-0.001970303,0.5882528,0.9975684,-0.9971896,5,9.91675877217959e-12,5000,10,500.0,0.0,500,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024863265,0.013314597,0.020512266,-0.023316035,5,0.0,0.012894045794382691,170.73431813390926,186.5623406530358,0.011427790857851505,0.00530421594157815,6.964235244086012,364.29052008362487,1028.1949664507993,1
10800,0.0011973212,0.001205203,-7.362692,2.5971143,0.02725818,2.6548889,2.4930804,2.5964816,0.027206458,2.6518998,2.4913156,2.5945084,0.042209983,2.6923225,2.4845963,-4.7701473,0.3148242,-4.0388784,-6.147107,0.002811756,0.010068746,0.022262214,-0.01657625,-0.1301116,0.0076265708,-0.1103085,-0.14970803,0.13516047596931458,-23.543739318847656,10800,22,500.0,0.0,500,500,8.68441121484567e-19,1.3063407824624585e-17,2.9605947323337506e-16,0.0,4.342205607422834e-16,8.684411214845668e-16,2.171102803711417e-15,0.0,0.0009501057,0.5854457,0.9961774,-0.9974813,5,4.342205607422834e-16,7500,15,500.0,0.0,500,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028014649,0.009931309,0.01899964,-0.012502658,5,0.0,0.012712030904367566,169.35279417783022,170.93042523413897,0.01159864291548729,0.006824864074587822,6.682240274036303,346.99659522389993,1375.1931679490954,2
