replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
58,7.6502275,7.637681,-2.7052717,-0.0014981534,0.000645894,-0.0002567345,-0.0028782259,0.0007794558,0.0010513989,0.00277886,-0.001458474,2.7277017,0.44897783,3.642577,1.9235898,-2.7068985,0.40405446,-1.5679114,-3.7958298,-0.00056126295,0.00189495,0.002502787,-0.0036132964,0.000708082,0.00103486,0.0021020006,-0.001219261,0.9990004897117615,-0.0,58,12,5.0,0.0,5,5,0.08182489958876428,0.026354690108498464,0.2,0.057853846834296396,0.4091244979438214,0.08376858209015194,0.5450983904758917,0.28926983886700697,-0.03352103,0.6111685,0.9807202,-0.9887948,5,0.4091244979438214,25,5,5.0,0.0,5,5,0.12550209997691236,0.057822238017126805,0.2,0.06063410556295972,0.6275104998845618,0.23817968561954053,0.9500834500112505,0.4073808175529443,0.6275104998845618,0.23817968561954053,0.9500834500112505,0.4073808175529443,-0.00056827697,0.0019195342,0.0021016782,-0.0034392073,5,0.6275104998845618,0.00015201792120933533,410.93591701297555,283.916227604961,0.0009204800007864833,0.009580285986885428,6.887826860998757,701.7506242628442,1102.047736480832,0
83,0.008526379,0.008551376,-4.5529327,1.8020074,0.04192449,1.9434489,1.7010555,1.8016897,0.04253953,1.9491099,1.697691,1.7773576,0.078301854,1.9785552,1.5937018,-2.7526846,0.25293276,-2.2320976,-3.7194579,0.002392711,0.025269326,0.028267987,-0.042454947,-0.11223869,0.005886215,-0.10425307,-0.12755752,0.36743485927581787,-6.754103660583496,83,17,5.0,0.0,5,5,0.08463110106978006,0.027111893810619646,0.2,0.018050149752508904,0.42315550534890034,0.02986362737157985,0.4633696207467168,0.375545160560218,0.107226565,0.54340416,0.94997257,-0.9689046,5,0.42315550534890034,50,10,5.0,0.0,5,5,0.10176158369353384,0.049638439624310166,0.2,0.0660942773439423,0.5088079184676693,0.16772602996010183,0.756087271785099,0.3304749268012064,0.5088079184676693,0.16772602996010183,0.756087271785099,0.3304749268012064,0.0023011514,0.025104892,0.025488144,-0.037575446,5,0.5088079184676693,0.0001446930691599846,360.31437240995,331.6047116909176,0.0009103179909288883,0.005046052974648774,7.031502867932431,698.9566880328348,1801.0060014756164,1
108,0.0040754485,0.00424291,-4.3843403,1.733532,0.049080282,2.0972872,1.682849,1.7329553,0.052963763,2.1380796,1.6684365,1.745105,0.084936775,2.2231328,1.628704,-2.6414323,0.3075486,-1.7546738,-3.5826302,0.023090798,0.089522,0.17532396,-0.31672445,-0.11861987,0.010445919,-0.0980537,-0.1402641,0.13523933291435242,-13.280969619750977,108,22,5.0,0.0,5,5,0.13017208008279976,0.20136395407894928,1.0,0.006460745429418291,0.6508604004139988,0.3339513798538586,1.3036743265515063,0.41458309607801613,0.078274235,0.52303135,0.9527271,-0.9358544,5,0.6508604004139988,75,15,5.0,0.0,5,5,0.16096090574032756,0.06790619606034132,0.3304776218403741,0.06905060938682894,0.8048045287016379,0.21881730406210806,1.0,0.37752872277895483,0.8048045287016379,0.21881730406210806,1.0,0.37752872277895483,0.026200809,0.040571764,0.073369384,-0.08260306,5,0.8048045287016379,0.00015503703616559505,411.1499064780073,292.0325001140591,0.0013697079848498106,0.006161305936984718,6.960519285988994,710.1506119290134,2511.158141852822,2
133,0.03199561,0.03391321,-3.2223973,1.7837456,0.20809425,2.9706976,1.6108986,1.7829001,0.21114983,2.9938667,1.5604318,1.752628,0.1402865,2.6028643,1.4804356,-1.3218464,2.3304586,5.226253,-5.624729,0.33768725,0.6795338,1.6812046,-1.444566,-0.138432,0.13939191,0.02288317,-0.5068217,0.05385716259479523,-15.54278564453125,133,27,5.0,0.0,5,5,0.09034246975223775,0.022665504647678355,0.2,0.07940970323887055,0.45171234876118876,0.05113490355935859,0.5478980691417157,0.3970582540232415,0.32383662,0.65839624,0.9978826,-0.9808816,5,0.45171234876118876,100,20,5.0,0.0,5,5,0.07575367453694963,0.0664988613998939,0.32844373674982075,0.007640471864595777,0.37876837268474817,0.04475865798282833,0.44073207790036745,0.3352005282944072,0.37876837268474817,0.04475865798282833,0.44073207790036745,0.3352005282944072,0.40611896,0.52811694,0.92121935,-0.88541275,5,0.37876837268474817,0.00014415907207876444,276.92050936899614,270.170237037004,0.0009493549587205052,0.005144922994077206,6.994659509044141,554.0916443520691,3065.2520448619034,3
158,0.008535125,0.009818567,-0.978529,1.892256,0.17002864,2.6790516,1.6824725,1.8891184,0.17247234,2.6058857,1.6323737,1.854475,0.154077,2.6955738,1.5825876,1.0768688,2.269436,6.327277,-4.460788,-0.05865557,1.18924,2.1760056,-2.1242557,-0.3651119,0.22975522,0.059138484,-1.1226263,0.023445071652531624,-10.969219207763672,158,32,5.0,0.0,5,5,0.09069748569629421,0.02277691316359951,0.2,0.08011005993587667,0.45348742848147106,0.03914484015095729,0.5217244349600905,0.40056001005092673,0.066596985,0.7284125,0.99668247,-0.9855674,5,0.45348742848147106,125,25,5.0,0.0,5,5,0.07507583648100256,0.03918974858860308,0.2,0.0026096191792254865,0.37537918240501283,0.08518719119957872,0.4485575953564562,0.21083551544790016,0.37537918240501283,0.08518719119957872,0.4485575953564562,0.21083551544790016,0.018471682,0.7072624,0.96860975,-0.98264384,5,0.37537918240501283,0.00014070398174226284,292.55076703592204,281.5680200549541,0.0009280309313908219,0.006746458006091416,6.891010912950151,581.0176131967455,3646.2711811197223,4
183,0.014454362,0.014240886,1.7728953,2.0719612,0.23505116,2.8801742,1.7576356,2.0698733,0.24090351,2.878352,1.73219,2.0621924,0.2154788,2.8773193,1.7515485,4.0373473,2.7524168,11.347467,-2.465333,0.26564872,1.5511063,2.4436352,-2.4452689,-0.52339506,0.2228843,0.101322755,-1.3684286,0.016095181927084923,0.1542157083749771,183,37,5.0,0.0,5,5,0.08180734065459479,0.024538230950380404,0.2,0.07198393235736968,0.4090367032729739,0.05197294697452562,0.5029723545298517,0.359920524710982,0.23315492,0.7943828,0.99870896,-0.9918097,5,0.4090367032729739,150,30,5.0,0.0,5,5,0.08542878336488878,0.006782000834348706,0.09005663305118049,0.07222471262383881,0.42714391682444386,0.033907881771980015,0.4492142234078327,0.3611299218340444,0.42714391682444386,0.033907881771980015,0.4492142234078327,0.3611299218340444,0.02903747,0.80292237,0.996136,-0.98980135,5,0.42714391682444386,0.0001442700158804655,277.950494247023,283.0638528200798,0.0009101739851757884,0.005020329961553216,6.898427173029631,567.918849014095,4214.191568210721,5
208,0.012635557,0.019646678,2.150527,2.2104723,0.2576619,2.9338357,1.758642,2.2274663,0.27469596,3.0385053,1.7762213,2.1980686,0.23712473,2.9065967,1.776056,4.5712996,2.9901624,12.823876,-4.5320206,-0.13714625,1.5549452,4.3530498,-2.9459605,-0.8360349,0.48846194,0.48247764,-2.2018116,0.011052081361413002,2.5739080905914307,208,42,5.0,0.0,5,5,0.08090237576797919,0.008530578158499016,0.08843666897347746,0.06662590489658864,0.404511878839896,0.04264345230420881,0.4420791034129195,0.3331303208060507,-0.009555837,0.78975075,0.99949825,-0.9990628,5,0.404511878839896,175,35,5.0,0.0,5,5,0.08472856791854,0.03315529472229228,0.24324440233185723,0.06529094770937008,0.42364283959270005,0.08677828528216243,0.5846011299397752,0.3264587098413062,0.42364283959270005,0.08677828528216243,0.5846011299397752,0.3264587098413062,-0.0007036072,0.79060394,0.99950147,-0.9978384,5,0.42364283959270005,0.0001443719957023859,299.2692199689336,288.46557509806007,0.0009783759014680982,0.005081885028630495,6.8898487109690905,594.6308484108886,4808.82396605378,6
233,0.01843806,0.015983105,2.3228312,2.429398,0.28826126,3.1960375,1.83299,2.4021916,0.28811502,3.3086236,1.7878047,2.387612,0.28169873,3.2189999,1.7842569,5.003666,2.3434772,9.756575,-1.5740123,-0.1196528,1.5831469,3.104683,-2.607395,-0.87837535,0.44910192,-0.29705352,-2.3523939,0.014011074788868427,4.283991813659668,233,47,5.0,0.0,5,5,0.0800960325451906,0.0031598965154873734,0.0833545310540417,0.07571908787239995,0.4004801627259531,0.01579948144634513,0.41676604729469535,0.3786012613919783,-0.25287673,0.8038999,0.99946237,-0.99854106,5,0.4004801627259531,200,40,5.0,0.0,5,5,0.08240541950041073,0.008020641659329161,0.09051385849660011,0.06951088047473622,0.4120270975020537,0.04010303271111903,0.45233713756973953,0.3475622146424916,0.4120270975020537,0.04010303271111903,0.45233713756973953,0.3475622146424916,-0.26215705,0.7918416,0.9961451,-0.98231024,5,0.4120270975020537,0.0001450869021937251,290.15517885796726,281.16807167895604,0.001515490934252739,0.006368389003910124,6.986712273093872,578.3179917768575,5387.144142421894,7
258,0.031036008,0.0303553,1.4647945,2.6852067,0.4141481,3.752447,1.9746649,2.6784048,0.41113478,3.738033,1.9670372,2.6449308,0.36816028,3.7863348,2.017347,4.413948,2.8156831,14.209832,-1.4331038,0.068850055,1.3920186,2.7457933,-3.3993516,-1.0705606,0.4592162,-0.1868653,-2.1672175,0.013689961284399033,1.7764136791229248,258,52,5.0,0.0,5,5,0.08403141563208806,0.004983608428247941,0.08958823386229003,0.07558276123381187,0.4201570781604402,0.024917963560060968,0.44785927462745245,0.3779274844695665,0.096995726,0.6967984,0.9947671,-0.9906733,5,0.4201570781604402,225,45,5.0,0.0,5,5,0.07809841949657823,0.0024593385957631304,0.08274969968824673,0.07581007381046836,0.39049209748289115,0.012289030748830101,0.4137471927587133,0.3790509368103597,0.39049209748289115,0.012289030748830101,0.4137471927587133,0.3790509368103597,0.12592608,0.68608344,0.9933672,-0.99933475,5,0.39049209748289115,0.00014502799604088068,267.5788531389553,266.0317940239329,0.0009079599985852838,0.006459890981204808,6.98179439897649,540.5999544408405,5927.746637141798,8
283,0.023130156,0.02216579,1.2697785,2.788332,0.4423325,4.392848,2.0931506,2.7996798,0.43660024,4.0589933,2.1049726,2.7727757,0.39061925,3.861545,2.1013162,4.235911,2.4039152,10.560557,-3.0100584,-0.28326762,1.336856,2.6384366,-2.8524823,-1.0376401,0.44619322,-0.1500081,-2.797628,0.013927340507507324,1.0082550048828125,283,57,5.0,0.0,5,5,0.08798056453660802,0.004116204734215467,0.09111444593956836,0.08000532849465623,0.4399028226830401,0.020580837025527092,0.4555697547656274,0.40002821540209893,-0.07244058,0.77373403,0.9844187,-0.99738204,5,0.4399028226830401,250,50,5.0,0.0,5,5,0.0751338073277174,0.010951321083279885,0.0892331486091794,0.058027938058344164,0.3756690366385871,0.05475629265581748,0.4455459898965812,0.290139983611611,0.3756690366385871,0.05475629265581748,0.4455459898965812,0.290139983611611,-0.04624316,0.7774016,0.9941547,-0.9867263,5,0.3756690366385871,0.00014933606144040823,302.44058065197896,273.6992395899724,0.0013829430099576712,0.007311418070457876,7.0012681760126725,583.1499321151059,6510.89857142081,9
