replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
5800,22.01617,22.06703,-4.6098704,0.0031429045,0.0017080934,0.007839322,-0.001356934,-0.0023281109,0.0012592736,0.0007289022,-0.005109272,4.6569266,0.59870696,6.122742,2.8943758,-4.61234,0.5586556,-2.9903805,-5.769532,0.00016802117,0.001698475,0.004676371,-0.0024309738,0.00014710841,0.0013072871,0.0035158927,-0.00228781,0.9990004897117615,-0.0,5800,12,500.0,0.0,500,500,0.012875748834513484,0.023688025731930556,0.3493761768020266,2.42815235130478e-05,6.437874417256744,5.399898219973155,16.41031469831296,0.748171266910346,-0.0025920216,0.6254808,0.9989515,-0.9993487,5,6.437874417256744,2500,5,500.0,0.0,500,500,0.0019211319813767609,0.0009199443887901086,0.003733316144215815,0.0008570896753800184,0.9605659906883808,0.4587594021757312,1.7948076430752087,0.47939021693240513,0.9605659906883808,0.4587594021757312,1.7948076430752087,0.47939021693240513,9.553155e-05,0.0017716706,0.004080624,-0.0015324146,5,0.9605659906883808,0.01246194401755929,74.6126799339545,60.25119693600573,0.011782842979300767,0.00888515799306333,6.8313078450155444,141.7283146599657,248.951997148979,0
8300,0.010499029,0.01056352,-7.551374,2.8340466,0.03964971,2.9151087,2.6707418,2.8354776,0.043025084,2.938572,2.6411724,2.8381023,0.10557026,3.208258,2.5778816,-4.72386,0.2826381,-3.9318428,-5.722572,-0.0076261684,0.0148704,0.015545733,-0.044069044,-0.1262713,0.0096070925,-0.09518452,-0.15171972,0.36740005016326904,-11.727428436279297,8300,17,500.0,0.0,500,500,0.009601045486734367,0.015811271688089466,0.08606085461132645,4.083128841703143e-06,4.800522743367183,4.309680077535189,11.758278986967492,0.06181711204538809,-0.005145342,0.5884766,0.9976195,-0.9970825,5,4.800522743367183,5000,10,500.0,0.0,500,500,0.00816408320105388,0.006197315797757981,0.02599136857730394,0.0013381325736922522,4.08204160052694,1.9675890087912467,6.720423726460188,2.252134358978818,4.08204160052694,1.9675890087912467,6.720423726460188,2.252134358978818,-0.007088372,0.014094856,0.011681152,-0.035270076,5,4.08204160052694,0.01260194304632023,62.08114398503676,62.64741632499499,0.011953854991588742,0.005139075976330787,6.922663073986769,131.68091825803276,380.6345485660713,1
10800,0.0014480359,0.0016063219,-7.37179,2.6063666,0.031097775,2.6935806,2.5397124,2.6075766,0.030477345,2.6722817,2.5445228,2.6066313,0.04965653,2.7305765,2.4880939,-4.769119,0.31411296,-4.0921383,-6.1724606,-0.0029504506,0.009206543,0.019598313,-0.0153880585,-0.13110748,0.0077357586,-0.10754055,-0.14893109,0.13516028225421906,-23.54170036315918,10800,22,500.0,0.0,500,500,0.010557674853087775,0.01663919142687479,0.08019388438154577,9.916326537684484e-10,5.278837426543883,6.166013619171718,15.08480835858885,0.033567345598503086,-0.002831885,0.58557296,0.99610746,-0.9975755,5,5.278837426543883,7500,15,500.0,0.0,500,500,0.0008303323422326863,0.000448780140485015,0.0020397343744177677,0.00025677693562307094,0.4151661711163429,0.0645175807396656,0.48053287866634914,0.2985357763376367,0.4151661711163429,0.0645175807396656,0.48053287866634914,0.2985357763376367,-0.0030048196,0.009595874,0.016437862,-0.014607457,5,0.4151661711163429,0.012544322002213448,57.27094981999835,61.68543779401807,0.011791097989771515,0.006088971975259483,6.885730814014096,125.87254281999776,506.50870458304416,2
13300,0.00030051175,0.00032537826,-7.3461285,2.5644085,0.034155205,2.6550884,2.4631238,2.5644102,0.034232095,2.651169,2.457662,2.5623097,0.035017204,2.692448,2.4749577,-4.7841525,0.29508716,-3.9884598,-5.6035337,-0.0018460908,0.0055404366,0.012480227,-0.012242703,-0.10994998,0.0055246977,-0.09437139,-0.12444118,0.04972356557846069,-35.355716705322266,13300,27,500.0,0.0,500,500,0.0027989011520183934,0.006487496985732481,0.048070561716387065,9.356444619079695e-10,1.3994505760091964,1.1579720408791225,2.8769824921426084,0.03938583277206815,0.001600341,0.5964988,0.9996046,-0.9997602,5,1.3994505760091964,10000,20,500.0,0.0,500,500,0.003605064411621403,0.0015101631047113066,0.007500422619062631,0.000897282846515024,1.8025322058107012,0.5363558879228646,2.3347914761116884,0.8283896388059253,1.8025322058107012,0.5363558879228646,2.3347914761116884,0.8283896388059253,-0.0020933414,0.0054706275,0.008028633,-0.0094652325,5,1.8025322058107012,0.012297922978177667,59.015069518995006,57.15903237398015,0.012004308984614909,0.00755190197378397,6.648840645968448,122.85479667288018,629.365099699935,3
15800,0.00020639373,0.00012604397,-7.265752,2.5564241,0.046415247,2.682913,2.4699485,2.556129,0.046354357,2.6785195,2.4608855,2.5532894,0.04476374,2.6962044,2.4730976,-4.7122374,0.3391599,-3.6666088,-5.701989,-0.014870946,0.028343767,0.049720746,-0.098052524,-0.09255605,0.007793485,-0.06786558,-0.11448406,0.018297430127859116,-46.848899841308594,15800,32,500.0,0.0,500,500,0.014777824337778358,0.02032306459464132,0.08363371923756702,3.660063011556858e-08,7.388912168889178,6.572484369191235,15.300168971154129,0.1116858386886691,-0.015437043,0.60001516,0.99787366,-0.99590194,5,7.388912168889178,12500,25,500.0,0.0,500,500,0.03537112865826349,0.02670984557605609,0.09511828122614474,0.001010625011316535,17.685564329131747,8.555769322834445,30.960891707656646,6.41846724795713,17.685564329131747,8.555769322834445,30.960891707656646,6.41846724795713,-0.015823288,0.027805468,0.028343586,-0.077621125,5,17.685564329131747,0.012722357001621276,67.88913759001298,72.45465414097998,0.011983585020061582,0.005227687011938542,6.997896436019801,147.37162179604638,776.7383761678939,4
18300,0.0002126923,0.00023129044,-7.2260895,2.529109,0.050632823,2.66924,2.4104662,2.5356932,0.050639693,2.6870148,2.4066234,2.5329232,0.05189568,2.671329,2.3987613,-4.696829,0.625599,-2.840212,-6.2726383,-0.01213214,0.12784208,0.39441025,-0.38328704,-0.05244885,0.019714026,0.009004284,-0.1023131,0.006747972220182419,-58.45513153076172,18300,37,500.0,0.0,500,500,0.013001380664094498,0.019404272359776917,0.09226515985965082,2.968722796481416e-08,6.500690332047247,4.701778248266781,11.497814366611403,0.4825310922938843,0.00037902134,0.6181295,0.99888426,-0.9987083,5,6.500690332047247,15000,30,500.0,0.0,500,500,0.03250094168924581,0.04243761191930716,0.20175501371690824,4.506361950262772e-12,16.250470844622914,4.806404071860524,24.632095192108643,10.697413808142876,16.250470844622914,4.806404071860524,24.632095192108643,10.697413808142876,-0.019081386,0.108876705,0.28661406,-0.32248196,5,16.250470844622914,0.012559712980873883,72.93833053298295,59.38775535399327,0.012236612965352833,0.005126114992890507,7.076462613011245,139.43247094092658,916.1725047408836,5
20800,0.0002260713,0.00017551395,-6.224906,2.5056849,0.056467924,2.699507,2.3867729,2.5075731,0.053208478,2.7021146,2.381056,2.5071511,0.05507845,2.7419853,2.3866143,-3.7175875,1.5397601,1.6067299,-6.961085,-0.06825181,0.47874615,1.1216259,-1.3296828,-0.012398175,0.08419101,0.18384181,-0.27245837,0.002538873814046383,-64.03858947753906,20800,42,500.0,0.0,500,500,0.0045941573658949,0.0114713163343082,0.0863517400118922,2.583908376152522e-09,2.2970786829474505,1.315065501791328,4.880464540883297,1.2919977970062118,-0.053868536,0.6597815,0.99960834,-0.9997324,5,2.2970786829474505,17500,35,500.0,0.0,500,500,0.0027797399042959726,0.009087024375119967,0.07616172201063426,7.508438315539934e-14,1.389869952147987,0.9402448500623787,2.740277188491487,0.11785911404979349,1.389869952147987,0.9402448500623787,2.740277188491487,0.11785911404979349,-0.039363045,0.34344274,0.87830067,-0.9479209,5,1.389869952147987,0.012639496009796858,66.09994053002447,70.8510159740108,0.011810112977400422,0.005092909967061132,6.620642611000221,143.60114163398976,1059.775300671754,6
23300,0.0003537697,0.00034222845,-2.41829,2.5289507,0.081720926,2.7527828,2.3224018,2.5324001,0.08141829,2.7443447,2.325078,2.5271955,0.08011994,2.748689,2.3198624,0.11970116,3.1256397,8.394172,-6.494308,-0.16709243,0.99838644,2.999228,-2.8068185,-0.10194337,0.20061508,0.31696203,-0.68415236,0.0011017165379598737,-46.856048583984375,23300,47,500.0,0.0,500,500,0.005503492760343915,0.009473866836623815,0.07933533271299778,7.0956199368032996e-06,2.7517463801719577,2.532958084442322,7.645346600547813,0.6685323976604047,-0.024118958,0.7222384,0.9998431,-0.9999466,5,2.7517463801719577,20000,40,500.0,0.0,500,500,0.004788319815377895,0.010829616714462992,0.08426226366882196,1.7558068043932452e-08,2.394159907688949,1.3407829597248029,5.0115965678650065,1.2426426089657658,2.394159907688949,1.3407829597248029,5.0115965678650065,1.2426426089657658,-0.06936062,0.57452285,0.99932975,-0.9979814,5,2.394159907688949,0.012444043008144945,65.66626468498725,67.72854602301959,0.011824760003946722,0.006575324980076402,6.968048798968084,140.3937036349671,1200.1706691066502,7
25800,0.00023521327,0.00023984462,0.9651423,2.5193872,0.0883516,2.7270916,2.2894278,2.520649,0.092280164,2.726097,2.280289,2.513637,0.08786558,2.7128747,2.2891681,3.49436,4.58895,15.156645,-6.4277153,-0.24121025,1.3585129,3.4942787,-3.566848,-0.24292098,0.24768125,0.4360864,-0.83299786,0.0005849894369021058,-26.09415054321289,25800,52,500.0,0.0,500,500,0.020761981276028234,0.024499918021087353,0.18634951558608162,4.035084427705948e-05,10.38099063801412,4.94558681297506,18.58359306308889,3.86630257058462,-0.06483237,0.7007322,0.999645,-0.99999404,5,10.38099063801412,22500,45,500.0,0.0,500,500,0.014917014894654454,0.024704284570576256,0.18589089670277048,2.5056155206204522e-08,7.45850744732723,7.694853641954199,21.956751740376845,0.606152334960208,7.45850744732723,7.694853641954199,21.956751740376845,0.606152334960208,-0.06511593,0.6283368,0.9976414,-0.9997724,5,7.45850744732723,0.012361932022031397,89.91044068901101,68.5246244710288,0.012016077002044767,0.0050783290062099695,7.070763331023045,165.53528482909314,1365.7075984168332,8
28300,0.00031104335,0.00036077853,1.4940921,2.5279245,0.1091005,2.7999852,2.3138041,2.5286503,0.107894965,2.7723863,2.3165154,2.515939,0.10608339,2.7813656,2.3238912,4.031673,4.7366195,21.117062,-7.8367853,0.042836588,1.48196,3.2307417,-3.531631,-0.28392473,0.25206265,0.6000394,-0.9516047,0.0004052464501000941,-23.18466567993164,28300,57,500.0,0.0,500,500,0.0372826794428506,0.02169445094754852,0.18542094259271993,0.0013478730389796746,18.641339721425304,4.545253700033978,23.786858961333483,10.941359780526943,0.017175961,0.6902248,0.99940056,-0.99958605,5,18.641339721425304,25000,50,500.0,0.0,500,500,0.03342360205327536,0.02478397730133185,0.2039009272331639,0.0007568377766543733,16.71180102663768,11.468414407345886,34.235458586756515,2.3931174511878495,16.71180102663768,11.468414407345886,34.235458586756515,2.3931174511878495,0.087699346,0.521706,0.9865796,-0.9902824,5,16.71180102663768,0.012485164043027908,73.3227319510188,90.76816221303307,0.014573791006114334,0.00757858797442168,7.043718349013943,171.16925005608937,1536.8784620187944,9
