replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
58,7.521839,7.5407963,-2.7035758,-0.000541323,0.0012436464,0.0018819575,-0.0034654518,-0.0040011606,0.0008462469,-0.0014404936,-0.005458302,2.7055829,0.4460228,3.5853753,1.9109261,-2.707648,0.40314752,-1.5654774,-3.7992592,0.0009257996,0.0017043652,0.0029873864,-0.002414402,0.00010645391,0.0008413439,0.0014500753,-0.0016708947,0.9990004897117615,-0.0,58,12,5.0,0.0,5,5,0.058954595708792724,0.03175474579841015,0.2,0.04067486456913021,0.29477297854396367,0.07187101498533663,0.4052203247803913,0.20825658945752815,-0.032616805,0.6109774,0.98059887,-0.98863894,5,0.29477297854396367,25,5,5.0,0.0,5,5,0.03879846738997527,0.009671289451000301,0.05675255342737151,0.030514442372964235,0.19399233694987636,0.04834687146996669,0.28303144397352165,0.15257246420215473,0.19399233694987636,0.04834687146996669,0.28303144397352165,0.15257246420215473,0.00097117573,0.0018225634,0.002541953,-0.0022076645,5,0.19399233694987636,0.00014565500896424055,205.60212863099878,553.8090283019992,0.0009582140046404675,0.007886555991717614,6.806977126005222,766.2271244840085,1533.146959257996,0
83,0.0064801816,0.0061605275,-4.5096126,1.7619399,0.028744813,1.8547454,1.7133797,1.7600677,0.025639836,1.8412116,1.7177427,1.7413484,0.075457774,1.9319698,1.5701321,-2.7501297,0.25418562,-2.1397142,-3.8278995,0.004295598,0.013956592,0.023718791,-0.01800708,-0.117709756,0.005225018,-0.10671262,-0.12764035,0.3674132227897644,-6.751941680908203,83,17,5.0,0.0,5,5,0.07291744617354155,0.03175519154382322,0.2,0.033546760263938005,0.3645872308677077,0.11229725630250467,0.498301142169363,0.16940945470396823,0.10878208,0.54041034,0.94857305,-0.96991736,5,0.3645872308677077,50,10,5.0,0.0,5,5,0.12288458075406215,0.06879069191868702,0.2,0.05152739236308848,0.6144229037703106,0.22327929904064395,1.0,0.419332317289109,0.6144229037703106,0.22327929904064395,1.0,0.419332317289109,0.0045058415,0.0139460685,0.023105785,-0.016604556,5,0.6144229037703106,0.00015057499695103616,510.15792501400574,639.3258485349943,0.0009690009901532903,0.005326209997292608,7.106803547998425,1156.5970228829829,2689.7456074119546,1
108,0.0015969344,0.0014346333,-4.373608,1.6643922,0.04804513,1.7981238,1.4920576,1.6674169,0.044193845,1.7760807,1.5221925,1.6752789,0.05627363,1.8639802,1.5443896,-2.7100558,0.25328702,-2.0692644,-3.681074,0.017324768,0.023598332,0.045200206,-0.022339256,-0.12186772,0.005344445,-0.11122507,-0.13442922,0.13516661524772644,-13.421781539916992,108,22,5.0,0.0,5,5,0.06349129324254943,0.03255916234028508,0.2,0.04201033932742676,0.31745646621274715,0.10187222165528281,0.4483332627389508,0.2105486857197355,0.08108267,0.5234362,0.9488789,-0.949068,5,0.31745646621274715,75,15,5.0,0.0,5,5,0.09851301689747531,0.07023458500444552,0.2,0.035262130483143306,0.49256508448737646,0.31978154957680494,1.0,0.17631361090482206,0.49256508448737646,0.31978154957680494,1.0,0.17631361090482206,0.01817856,0.022464102,0.040574905,-0.018178178,5,0.49256508448737646,0.00014695599384140223,333.24452115299937,618.2653388489998,0.0009482900059083477,0.005270059002214111,7.194838190989685,958.7110634979908,3648.4582348039257,2
133,0.0022475987,0.0026050678,-4.391512,1.700134,0.06422777,1.8763009,1.5756985,1.6982725,0.068189666,1.9360002,1.572731,1.7027712,0.06913187,2.0027192,1.559715,-2.6953213,0.46443075,-0.6427622,-4.0298886,0.062256917,0.14625388,0.57231563,-0.3466248,-0.09888561,0.023345767,-0.05425141,-0.20407227,0.04981549084186554,-20.075481414794922,133,27,5.0,0.0,5,5,0.06087011960894608,0.0447180790234019,0.21781167099688448,0.03253408663384366,0.3043505980447304,0.11639307969628822,0.44557987058845566,0.16267300085932795,0.0648593,0.62297446,0.99346846,-0.9726031,5,0.3043505980447304,100,20,5.0,0.0,5,5,0.09154823343990139,0.07499462769216637,0.2,0.025557834051752538,0.4577411671995069,0.27877125585099355,1.0,0.199422707198984,0.4577411671995069,0.27877125585099355,1.0,0.199422707198984,0.060018405,0.06621488,0.22269101,-0.061549578,5,0.4577411671995069,0.00015239200729411095,385.8301159529947,642.2078623739944,0.0009522870095679536,0.005363813994335942,7.273132665010053,1035.3175794850104,4683.777378903964,3
158,0.002418771,0.002873151,-1.8012829,1.7413843,0.079677165,1.940771,1.5326369,1.7436857,0.077157006,1.964021,1.551937,1.7305119,0.0850893,1.961968,1.5185839,0.021612689,3.1071625,8.764025,-4.881817,0.72347546,0.7694825,2.313161,-1.3758962,-0.23457693,0.17983945,0.05026068,-0.7338761,0.02044496312737465,-15.47336483001709,158,32,5.0,0.0,5,5,0.06228500329874317,0.013921938467812492,0.08265497648808105,0.04225252660730381,0.3114250164937159,0.06913414150966435,0.41324657093517975,0.21129028343489262,0.24730313,0.6132774,0.99409175,-0.9942036,5,0.3114250164937159,125,25,5.0,0.0,5,5,0.07901750401230301,0.050672332819793865,0.2823821941678401,0.0459742247438233,0.39508752006151504,0.11180159134663324,0.5536702519649231,0.28578179739257226,0.39508752006151504,0.11180159134663324,0.5536702519649231,0.28578179739257226,0.4596101,0.46888688,0.9720295,-0.80435485,5,0.39508752006151504,0.00015379299293272197,631.639290733001,658.5412592000066,0.0013734130043303594,0.0067293740139575675,6.9375138909963425,1297.1263204040151,5980.905342244965,4
183,0.0051870844,0.0043406975,0.86572886,1.8106806,0.12031518,2.4926167,1.6090297,1.808687,0.11577752,2.443698,1.6068592,1.8001813,0.09959147,2.0914407,1.606933,2.7999482,2.6119003,8.328703,-4.950117,-1.0488548,1.0056378,2.4361205,-1.8956242,-0.44366914,0.16578595,0.31531602,-0.8421632,0.012741058133542538,-5.23548698425293,183,37,5.0,0.0,5,5,0.0530153937830017,0.026629206511487966,0.09049386827474137,0.02435918404558353,0.2650769689150084,0.1331459337785944,0.4524519337160013,0.12179877290358271,-0.13091926,0.8086352,0.9980581,-0.99337906,5,0.2650769689150084,150,30,5.0,0.0,5,5,0.056393818727118836,0.010730515227029756,0.07288733749221589,0.04029819968779316,0.2819690936355942,0.05365251037038936,0.36441522539913407,0.20149906765443606,0.2819690936355942,0.05365251037038936,0.36441522539913407,0.20149906765443606,-0.13877708,0.88847494,0.9837255,-0.9667268,5,0.2819690936355942,0.00014738999016117305,484.7859181370004,550.0050411590055,0.0009761760011315346,0.00542433699592948,7.182112742011668,1041.9796199410048,7022.886967292958,5
208,0.004363223,0.0034083324,1.8005445,1.8627784,0.11749473,2.396163,1.6389285,1.8638847,0.113744326,2.255465,1.6286819,1.8498788,0.10433059,2.2669868,1.606954,3.7518818,2.7330775,11.622483,-3.1182806,0.22322473,1.558191,2.6506405,-2.449782,-0.47429246,0.19766594,0.1796696,-0.90331364,0.00668664975091815,-1.2424601316452026,208,42,5.0,0.0,5,5,0.059401543242026254,0.01727457961351924,0.08825063103022648,0.041695868468694566,0.2970077162101313,0.08635760783642557,0.4405514259782446,0.2084830499790027,0.23147817,0.8057644,0.9963151,-0.9918099,5,0.2970077162101313,175,35,5.0,0.0,5,5,0.06711522385812002,0.02789364724003296,0.09158672467539619,0.022383711959351873,0.33557611929060005,0.13946005219773963,0.45754707989000776,0.11644384338373343,0.33557611929060005,0.13946005219773963,0.45754707989000776,0.11644384338373343,0.19025053,0.8446608,0.99455994,-0.98878413,5,0.33557611929060005,0.00015279899525921792,687.3850812360033,634.2728310329985,0.0010186959989368916,0.005413742997916415,6.960777069005417,1328.6252745759994,8351.513844033965,6
233,0.003460458,0.0025177347,1.8441677,1.952474,0.122596,2.2727222,1.7096927,1.9497836,0.11802978,2.237795,1.7106957,1.9347596,0.105369724,2.2497292,1.7013652,3.8605745,2.6365726,9.081753,-3.973315,0.38493562,1.5648541,2.5257742,-2.4014761,-0.5624647,0.1377803,-0.09901631,-1.1686498,0.00567661551758647,-0.7210220098495483,233,47,5.0,0.0,5,5,0.06668103488531993,0.012529650207678114,0.08710156161709691,0.04520056193906912,0.33340517442659967,0.06225821734212333,0.4102392323696969,0.24109851316488037,0.13705069,0.84978783,0.9985197,-0.99742717,5,0.33340517442659967,200,40,5.0,0.0,5,5,0.05684231963170469,0.00553940921388003,0.07052171321951896,0.04975166285596758,0.2842115981585235,0.02575504326587396,0.3259526989824162,0.2526365811369706,0.2842115981585235,0.02575504326587396,0.3259526989824162,0.2526365811369706,0.173381,0.8654603,0.9818201,-0.9866664,5,0.2842115981585235,0.00014597299741581082,719.7256519750081,698.3689422489988,0.0009303089900640771,0.006336586986435577,7.113665326993214,1425.215672419974,9776.731107749933,7
258,0.0053875563,0.004679692,3.2056627,2.0287437,0.13362956,2.512379,1.7086194,2.027689,0.13300036,2.4649143,1.6424999,2.0080848,0.120264135,2.345037,1.6149541,5.325529,2.8101864,11.804003,-3.469821,0.58226264,1.579606,3.1111822,-3.1346915,-0.7308638,0.25531632,-0.13874574,-1.6174791,0.004822438582777977,7.071564674377441,258,52,5.0,0.0,5,5,0.0759070521668677,0.06505989321031164,0.29615277581358707,0.025501675132222536,0.37953526083433853,0.15291894657268781,0.5812800341002966,0.13431403429325306,0.3249369,0.74965817,0.9979716,-0.9987529,5,0.37953526083433853,225,45,5.0,0.0,5,5,0.06179812254288218,0.01721139320098403,0.08895722755951894,0.03382369866603955,0.3089906127144109,0.08192009036728262,0.408428172733587,0.1691188849353971,0.3089906127144109,0.08192009036728262,0.408428172733587,0.1691188849353971,0.3459947,0.73138887,0.9879844,-0.99965376,5,0.3089906127144109,0.00014665200433228165,662.7611964200041,646.268117212996,0.0009289259905926883,0.005150559998583049,7.166115790998447,1316.201655561992,11092.934339977932,8
283,0.00483386,0.00229949,2.4169521,2.038281,0.13601993,2.561174,1.746186,2.0302272,0.13221867,2.5574272,1.7469227,2.0454066,0.13699903,2.5438516,1.739949,4.5263395,2.9937313,11.7340765,-3.4916606,0.07170259,1.5972629,3.6683762,-3.313266,-0.72138333,0.22699447,-0.1992972,-1.6850885,0.00519190588966012,2.769205093383789,283,57,5.0,0.0,5,5,0.09136926211130918,0.0847530024333214,0.4807635398743651,0.0471773316686113,0.4568463105565458,0.2131360074528921,0.8425941177145935,0.23588947548029265,0.23601425,0.70190215,0.99880517,-0.9984551,5,0.4568463105565458,250,50,5.0,0.0,5,5,0.0710317268391641,0.07935630919184666,0.41455766434785346,0.02565117943488944,0.3551586341958205,0.18383817205234493,0.6046216159344985,0.137714421374183,0.3551586341958205,0.18383817205234493,0.6046216159344985,0.137714421374183,0.14021474,0.7100503,0.98313844,-0.9878711,5,0.3551586341958205,0.0001471760042477399,694.4446332040097,710.5244129929924,0.0013652749912580475,0.0076495639950735494,6.824996472001658,1411.8032046839944,12504.739599402907,9
