replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
5800,22.15099,22.146053,-4.6141834,0.00020631388,0.0010615415,0.002666673,-0.0020273025,0.00072033115,0.0014488703,0.0043309396,-0.0026621157,4.668886,0.5953152,6.0949097,2.852178,-4.614458,0.55624455,-3.0038552,-5.755213,0.0007147196,0.0013106661,0.0050501637,-0.0014102843,-0.00049042737,0.00096708856,0.0017031434,-0.0031107194,0.9990004897117615,-0.0,5800,12,500.0,0.0,500,500,0.03182355959245721,0.04037566280860013,0.1934176737583195,1.1093426251621942e-05,15.911779796228597,11.795468812308476,33.592742782705756,0.25690225793136146,-0.0023014676,0.6253008,0.99896604,-0.9993453,5,15.911779796228597,2500,5,500.0,0.0,500,500,0.005040847277988089,0.001477333309710545,0.007063670470096195,0.002254691922637223,2.520423638994045,0.7372490957178602,3.4983925883091627,1.2410141561885257,2.520423638994045,0.7372490957178602,3.4983925883091627,1.2410141561885257,0.0006920361,0.0013703816,0.0033819072,-0.0010158499,5,2.520423638994045,0.012237254064530134,180.3690045820549,199.92805753508583,0.026654429035261273,0.007613508030772209,6.9571466208435595,387.30071392911486,709.0385984554887,0
8300,0.016220197,0.016099654,-7.576849,2.8575828,0.057139397,3.056512,2.6611562,2.8634582,0.047411032,3.0367298,2.7347121,2.8698382,0.13814776,3.6677847,2.6315532,-4.7250166,0.28544623,-3.9068193,-5.6970396,-0.005861554,0.014602042,0.021759447,-0.036219545,-0.1244663,0.008454248,-0.101965964,-0.14434545,0.3674035370349884,-11.728473663330078,8300,17,500.0,0.0,500,500,0.026596406600107154,0.07709953844787619,0.848702342239181,-0.16292264329104295,13.298203300053581,13.551520622177486,33.941424885486256,0.08702259029979696,-0.0042537106,0.5890095,0.9976751,-0.9971377,5,13.298203300053581,5000,10,500.0,0.0,500,500,0.018743885931080406,0.014279169801134486,0.07114546174301298,0.003254996164221957,9.371942965540203,3.4546702832099174,15.81352552351164,6.205761975261188,9.371942965540203,3.4546702832099174,15.81352552351164,6.205761975261188,-0.006384735,0.01470254,0.017751602,-0.03213745,5,9.371942965540203,0.012181327911093831,176.94477856601588,222.8030569970142,0.012987066060304642,0.006241620052605867,6.973221994005144,406.75246757105924,1115.7926932813134,1
10800,0.005941548,0.006222511,-7.4137917,2.6467547,0.0752956,2.9329293,2.497016,2.6481538,0.07447044,2.8975596,2.4811788,2.6514044,0.10552075,3.5018387,2.495587,-4.7713504,0.31176662,-4.0763125,-6.145117,0.0057355175,0.01071524,0.02498654,-0.013938134,-0.13066801,0.008155993,-0.10404129,-0.15490754,0.13516290485858917,-23.545936584472656,10800,22,500.0,0.0,500,500,0.01902539787124397,0.03485392985010173,0.22038935582520489,6.495343930860523e-08,9.51269893562199,11.474560013339152,26.94083361960379,0.20769746771451003,0.0028718973,0.5852998,0.99613535,-0.99735403,5,9.51269893562199,7500,15,500.0,0.0,500,500,0.004809496063169893,0.0016935400829729995,0.008572540580495976,0.0019362327249806614,2.404748031584947,0.45365589455886013,3.0237374228749196,1.8576746309182521,2.404748031584947,0.45365589455886013,3.0237374228749196,1.8576746309182521,0.0055877785,0.010308792,0.022608958,-0.009501764,5,2.404748031584947,0.01228247513063252,175.70061205304228,180.263798735803,0.012676056008785963,0.005878254072740674,7.038013336947188,363.0332609110046,1478.8275295693893,2
13300,0.0013305233,0.0013972669,-7.369509,2.609988,0.09830134,2.925368,2.4363198,2.6080549,0.09883882,2.89138,2.4431865,2.604938,0.0959658,2.9905453,2.482879,-4.7684355,0.31895038,-3.8973215,-5.4673557,0.00395509,0.023977755,0.11076913,-0.043334253,-0.10113181,0.006533294,-0.07779669,-0.119616635,0.049731142818927765,-35.30677032470703,13300,27,500.0,0.0,500,500,0.0016101686421268206,0.002821428518020607,0.02747201504242547,4.222152929500566e-08,0.8050843210634102,0.666607625381127,1.8157353185961254,0.10970173884743015,0.0049703005,0.59950626,0.9996753,-0.9997658,5,0.8050843210634102,10000,20,500.0,0.0,500,500,0.011095217322627048,0.0056167929979501945,0.030810258603031923,0.003103594170206758,5.5476086613135225,1.705043507130426,8.55132249547467,3.2658919510644786,5.5476086613135225,1.705043507130426,8.55132249547467,3.2658919510644786,-0.001590661,0.021024052,0.04644758,-0.0342618,5,5.5476086613135225,0.012264433084055781,172.5052437519189,178.0948178949766,0.011181402020156384,0.007571800146251917,6.878211233066395,357.50929051521234,1836.3384135048836,3
15800,0.0010161126,0.0008519005,-7.215233,2.6095228,0.14581634,3.1552205,2.3889515,2.609292,0.14509134,3.1363215,2.3914187,2.6032324,0.14352651,3.147496,2.3944962,-4.6095138,0.53597873,-3.3155901,-5.9260793,0.0049041626,0.12969701,0.66405237,-0.37987363,-0.0761972,0.015388093,-0.021696825,-0.12664935,0.0183285903185606,-46.41831970214844,15800,32,500.0,0.0,500,500,0.009878274959950924,0.02798147040066121,0.23245029488395946,1.242033258463948e-08,4.939137479975463,6.087385320983444,16.744947240530177,0.2722688686760677,-0.006830303,0.60728204,0.99869376,-0.9963364,5,4.939137479975463,12500,25,500.0,0.0,500,500,0.003538961535279344,0.005483921230974176,0.03340636141523528,0.00020122820128791,1.769480767639672,0.8989409986295845,3.3383015478149614,0.8829389299289447,1.769480767639672,0.8989409986295845,3.3383015478149614,0.8829389299289447,-0.026803194,0.074151345,0.5345665,-0.14460963,5,1.769480767639672,0.0123744229786098,180.40917190210894,188.12989372294396,0.010931459022685885,0.005014670081436634,6.784118990879506,375.35150516801514,2211.6915079059545,4
18300,0.0007155212,0.0008155583,-6.4611654,2.6015933,0.13461915,3.050595,2.352929,2.6001782,0.1317309,3.0391161,2.3708923,2.5919986,0.13813587,3.082698,2.3764906,-3.8559856,1.619881,2.0702543,-6.679014,0.00788649,0.44349822,1.777515,-1.48457,-0.05774722,0.076238826,0.12816663,-0.4604797,0.006843653041869402,-54.1005744934082,18300,37,500.0,0.0,500,500,0.012860951084255706,0.023728456378638574,0.2323589540173976,3.140106249096182e-10,6.430475542127857,7.064206726399294,19.778471425466268,0.5797848962596572,-0.007374831,0.62866265,0.9987681,-0.99933565,5,6.430475542127857,15000,30,500.0,0.0,500,500,0.011077237383741346,0.004989594909907993,0.02754767707513267,0.00219004933754956,5.538618691870673,1.7405260530509683,7.924990198933777,2.763177019209221,5.538618691870673,1.7405260530509683,7.924990198933777,2.763177019209221,-0.037796255,0.13835102,0.8753534,-0.5359452,5,5.538618691870673,0.012367336079478264,180.05903633497655,259.76326846005395,0.010874455096200109,0.005880003096535802,6.993312739068642,446.84473932837136,2658.5379251723643,5
