replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
5800,22.97501,22.969934,-4.6141834,0.00020631388,0.0010615415,0.002666673,-0.0020273025,0.00072033115,0.0014488703,0.0043309396,-0.0026621157,4.7469263,0.6660722,7.039201,2.8511505,-4.614458,0.55624455,-3.0038552,-5.755213,0.0007147196,0.0013106661,0.0050501637,-0.0014102843,-0.00049042737,0.00096708856,0.0017031434,-0.0031107194,0.9990004897117615,-0.0,5800,12,500.0,0.0,500,500,0.04946177001374726,0.06644561771139561,0.3196742658013295,-0.005981319498070705,24.730885006873642,18.96649521833238,54.352042010879806,-0.18087401641387066,-0.0023014676,0.6253008,0.99896604,-0.9993453,5,24.730885006873642,2500,5,500.0,0.0,500,500,0.0069344718125944225,0.002313717947615188,0.00965802013710674,0.002281763928586243,3.467235906297212,1.1541812409053243,4.713341821459785,1.3336198708803417,3.467235906297212,1.1541812409053243,4.713341821459785,1.3336198708803417,0.0006920361,0.0013703816,0.0033819072,-0.0010158499,5,3.467235906297212,0.012167856097221375,174.18392834300175,197.61252874997444,0.012244126060977578,0.008987420005723834,6.829225402092561,378.6590818972327,691.314335263567,0
8300,0.039653275,0.036231376,-7.763219,3.0554433,0.35771623,4.1085896,2.605567,3.053688,0.3657234,4.1462026,2.71672,3.024232,0.37598392,4.426475,2.6681554,-4.7241163,0.286195,-3.9001558,-5.667565,-0.006532895,0.016532246,0.021166472,-0.036945485,-0.12522662,0.008030685,-0.10339747,-0.1463595,0.3674052059650421,-11.727521896362305,8300,17,500.0,0.0,500,500,0.03577898094000618,0.06097423610394695,0.3603813866100024,-0.0038074327683279563,17.88949047000309,17.982253081914713,47.43344338914852,-0.42585792423627156,-0.0046386686,0.58880067,0.997633,-0.99715304,5,17.88949047000309,5000,10,500.0,0.0,500,500,0.029317751805706463,0.02444337288443407,0.09982259032273111,0.00403985598531066,14.658875902853234,6.9767863010794535,26.310358989688034,7.802434198693771,14.658875902853234,6.9767863010794535,26.310358989688034,7.802434198693771,-0.006624869,0.016531218,0.018184198,-0.034842502,5,14.658875902853234,0.012185853905975819,174.1753876679577,207.7675867190119,0.011062351055443287,0.007574921008199453,6.744125015102327,388.7179225280415,1080.0341434844304,1
10800,0.018913604,0.024171961,-7.5639367,2.7973692,0.3556292,4.4936767,2.4596972,2.8035343,0.36718827,4.5725255,2.4571369,2.793933,0.34983763,4.4854517,2.467579,-4.7730255,0.33243692,-4.000017,-6.116662,0.0044348347,0.03338202,0.070918225,-0.0955457,-0.1247458,0.009805064,-0.098005205,-0.15110034,0.13516895473003387,-23.54876708984375,10800,22,500.0,0.0,500,500,0.02272058062419535,0.06339566941298834,0.5253098506358171,-0.006261819474804407,11.36029031209768,19.56679018360896,50.148424034508594,-0.6594067938421001,0.0019311502,0.5870489,0.99637765,-0.9974337,5,11.36029031209768,7500,15,500.0,0.0,500,500,0.008928139071032518,0.005389890474736523,0.018283730357799545,-0.0009235434661113551,4.464069535516259,1.178393798594881,6.4537009935567795,2.746012072966234,4.464069535516259,1.178393798594881,6.4537009935567795,2.746012072966234,0.004080999,0.026475057,0.054279845,-0.06053634,5,4.464069535516259,0.011983235133811831,172.07670596893877,180.77536916919053,0.010852071922272444,0.0072998288087546825,6.917568034026772,359.7997783080209,1439.8355456888676,2
13300,0.0030147168,0.0024932306,-7.4216356,2.6849318,0.19758311,3.7320998,2.441381,2.6926687,0.1961596,3.698299,2.4487476,2.6920993,0.1829804,3.6283462,2.4910088,-4.7434106,0.38410026,-3.2800474,-5.561084,-0.0013043282,0.052916203,0.23823062,-0.28440574,-0.09379811,0.008563546,-0.07334424,-0.1425244,0.04976266622543335,-35.224273681640625,13300,27,500.0,0.0,500,500,0.012127979647305326,0.03851802693194851,0.27269933208914426,-0.0022882977172008364,6.06398982365266,8.359329830110521,20.445272361040672,-0.6169599965177057,0.0043438342,0.6021376,0.9997162,-0.9997531,5,6.06398982365266,10000,20,500.0,0.0,500,500,0.020542520914504234,0.014789948561341323,0.05413468736155306,-0.0017010348853344994,10.271260457252117,4.059758621650716,15.813473485585307,4.922402278620185,10.271260457252117,4.059758621650716,15.813473485585307,4.922402278620185,-0.00567402,0.0669193,0.28505456,-0.38565704,5,10.271260457252117,0.012151001021265984,172.34079911001027,179.79705456201918,0.012270604958757758,0.007556729018688202,6.752516686916351,358.9223486939445,1798.7595755893271,3
15800,0.044678938,0.036284734,-7.333638,2.9514427,0.7809613,6.4664135,2.3962278,2.926254,0.7734913,6.9675035,2.4019685,2.9033666,0.66132414,6.331186,2.4289937,-4.4105396,0.8915178,-0.33777714,-5.7499747,-0.017486786,0.24831994,1.3757868,-1.2340888,-0.07144861,0.049357414,-0.0035918374,-0.40527803,0.01844146102666855,-45.55284118652344,15800,32,500.0,0.0,500,500,0.03722884987635938,0.06466632267049113,0.3144719707908253,-0.022069364063526897,18.61442493817969,7.683465073982859,26.968761536415663,6.70842113009035,-0.01925376,0.61734766,0.9986839,-0.9976261,5,18.61442493817969,12500,25,500.0,0.0,500,500,0.012996481772560981,0.036729488794035155,0.2380146921522975,-0.0036483239321408113,6.498240886280487,3.945509365546519,13.592433116259937,2.354920038336108,6.498240886280487,3.945509365546519,13.592433116259937,2.354920038336108,-0.034853555,0.2860402,0.7934798,-0.81368065,5,6.498240886280487,0.012051202123984694,175.83710041595623,229.86795068485662,0.012904530856758356,0.005646812962368131,6.881293528014794,412.61694717477076,2211.3780926496256,4
18300,0.033634763,0.0091405455,-6.117175,2.9120193,0.6663968,6.616484,2.4450047,2.9046123,0.6572942,6.6203456,2.1547236,2.8983545,0.69822603,6.6050844,1.6777042,-3.2141278,2.25112,5.1654677,-7.30848,-0.10626519,0.5617664,2.1298745,-2.05612,-0.05508763,0.10820356,0.13430426,-0.5458232,0.0070759328082203865,-50.56157302856445,18300,39,357.14285714285717,178.4852363413757,500,52,0.0738475473526105,0.22002915795461953,1.0,-0.4184852437930146,26.37412405450375,24.521542350237173,62.36039438444744,0.9610583654638933,-0.046635382,0.64937973,0.9996808,-0.999153,7,26.37412405450375,15000,30,500.0,0.0,500,500,0.15645325972972896,0.2767094206505896,1.0,-0.1624089596380048,78.22662986486452,86.38742210090291,208.35640214357022,-7.765118782502689,78.22662986486452,86.38742210090291,208.35640214357022,-7.765118782502689,-0.14748397,0.37348256,0.96096355,-0.90067816,5,78.22662986486452,0.012254458852112293,354.76082885288633,435.26066108001396,0.01320669800043106,0.00763729983009398,6.795848718844354,796.8504371084273,3008.230169377988,5
20800,0.01817618,0.014261255,-2.4150863,2.8920076,0.72780496,8.481245,2.3858275,2.8798156,0.76005876,8.970238,1.9417835,2.8586607,0.7155799,7.9364605,1.8728008,0.47969013,4.275149,14.406307,-7.0900793,-0.30763265,1.1101464,2.8161697,-2.9275188,-0.16580354,0.22076863,0.43004617,-1.0237755,0.0031406704802066088,-37.57432174682617,20800,44,500.0,0.0,500,500,0.05637749317132327,0.3114225996919597,1.0,-0.43005268772824823,28.188746585661626,96.66113365803322,203.1287761638419,-94.70235102339103,-0.12312697,0.72775066,0.9999259,-0.999968,5,28.188746585661626,17063,35,412.6,174.8,500,63,-0.009400742069188518,0.14491337255771938,1.0,-0.15460030208939013,-3.8787461777471757,23.562806622803297,17.3588860767419,-39.69069373501555,-3.8787461777471757,23.562806622803297,17.3588860767419,-39.69069373501555,-0.16036242,0.60656893,0.99860287,-0.9998501,5,-3.8787461777471757,0.012079656822606921,280.2451086130459,342.71369267092086,0.010175745002925396,0.005064667901024222,6.92504777899012,629.9111691326834,3638.1429871239234,6
23300,0.037576474,0.018049229,0.47263005,2.9707866,1.380048,13.960387,0.52655435,2.9981174,1.2942924,12.652989,0.5135529,2.9790223,1.289387,12.195978,0.4517557,3.467111,5.189298,18.222149,-6.4016967,-0.3925074,1.3332435,4.3420477,-4.8123765,-0.2603893,0.25898647,0.704318,-0.9877894,0.0018490334041416645,-22.231250762939453,23300,49,500.0,0.0,500,500,0.014338814992221137,0.22625170245783954,1.0,-0.4311015340605177,7.169407496110571,11.290642753222743,21.804602188345932,-10.332415659988857,-0.30543163,0.7013517,0.999826,-0.99999,5,7.169407496110571,19563,40,500.0,0.0,500,500,0.11355281045752101,0.31497082159446166,1.0,-0.08480330577860808,56.77640522876052,74.83932099521766,196.26444448988332,1.6022460185672656,56.77640522876052,74.83932099521766,196.26444448988332,1.6022460185672656,-0.36777043,0.6323503,0.9987894,-0.9993513,5,56.77640522876052,0.012245917925611138,235.19141975208186,282.2186807920225,0.011722692055627704,0.008189914980903268,6.9257931190077215,524.3680521880742,4162.512671354692,7
25800,0.0064523285,0.008874765,5.198864,2.884857,0.8295199,6.103797,0.6516371,2.9151282,0.85583955,6.181687,0.6277582,2.8929787,0.82480264,6.199704,0.6332531,8.143421,6.6252027,23.229137,-5.116047,-0.34601894,1.7218367,4.214346,-3.7980607,-0.4769782,0.28194547,0.37316355,-1.2140309,0.0014054087223485112,7.509226322174072,25800,54,500.0,0.0,500,500,0.02129791493124709,0.08839165393426662,0.3862750001193665,-0.030730282412915668,10.648957465623553,7.988477926685931,25.620263931142606,2.171391983589398,-0.22621137,0.73861986,0.99999344,-0.99995184,5,10.648957465623553,22063,45,500.0,0.0,500,500,0.007402240794347111,0.06251926212736995,0.3583849525569082,-0.03785165481938469,3.701120397173555,0.9125493266147353,5.320852016750101,2.487731698295008,3.701120397173555,0.9125493266147353,5.320852016750101,2.487731698295008,-0.13541509,0.72589314,0.9999987,-0.9998492,5,3.701120397173555,0.012094449950382113,206.78948673815466,228.89690863806754,0.011115049012005329,0.0055281349923461676,6.695385063998401,442.41051807417534,4604.925062505528,8
28300,0.01127331,0.011711855,4.316943,3.1454825,1.4123818,9.1799755,-0.06360728,3.137044,1.4435356,9.24525,-0.079570554,3.1488485,1.4225243,9.157552,-0.026121765,7.5024242,5.9111204,22.000343,-5.7691627,-0.32545027,1.6469316,3.5265865,-3.8656623,-0.5071456,0.31982532,0.37053415,-1.7396433,0.0014058825327083468,3.299480438232422,28300,62,312.5,135.4040250509563,500,136,0.2882513491831315,0.2265612364270377,1.0,-0.14343576352983292,90.07854661972857,67.9766387426141,195.86592983773386,12.741240016861148,-0.06731977,0.7250715,0.9999595,-0.99997365,8,90.07854661972857,24442,50,475.8,48.4,500,379,0.1909206731463524,0.32448849212707653,1.0,-0.1384337709451043,90.84005628303447,122.53608514097846,310.8069195432966,-17.23859809239304,90.84005628303447,122.53608514097846,310.8069195432966,-17.23859809239304,-0.21685386,0.6702078,0.9997973,-0.99996287,5,90.84005628303447,0.01215325016528368,456.53205910907127,630.8261946788989,0.011017566081136465,0.006102551007643342,6.834491495043039,1094.2220186502673,5699.148931760807,9
