replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
58,8.256186,8.276261,-2.7035518,-0.00051709695,0.0012410581,0.001895675,-0.0034509408,-0.004014519,0.00083903666,-0.0014470685,-0.005457575,2.8384843,0.4432193,3.751211,2.0562267,-2.7076406,0.40312982,-1.5654569,-3.7988362,0.0009235721,0.0017043315,0.0029860802,-0.0023887996,0.00010612105,0.0008455927,0.0014477842,-0.0016691012,0.9990004897117615,-0.0,58,12,5.0,0.0,5,5,0.19694881352154073,0.026542064641556378,0.2301999502287748,0.07163721254161455,0.9847440676077035,0.05971737252523311,1.0515408437990015,0.8721794942395162,-0.032616295,0.61097616,0.98059934,-0.9886347,5,0.9847440676077035,25,5,5.0,0.0,5,5,0.19994811690645659,0.00033832056997886334,0.20047904161396596,0.19906650863468967,0.9997405845322828,0.0016033979416697388,1.0018363860690112,0.9968665365924029,0.9997405845322828,0.0016033979416697388,1.0018363860690112,0.9968665365924029,0.00097154157,0.0018229121,0.0025456483,-0.0022081218,5,0.9997405845322828,0.00014709100651089102,192.4017689320026,554.1581537790044,0.0012923660106025636,0.010512816996197216,7.060182383007486,753.6320573680277,1493.0104444000171,0
83,0.0059843655,0.005912099,-4.693226,1.944504,0.015604496,1.9730686,1.8516897,1.943837,0.017258843,1.9774595,1.8550801,1.9249068,0.075196594,2.1408029,1.7406858,-2.7533193,0.25398138,-2.1140406,-3.8546042,0.00030766983,0.01073954,0.012520602,-0.015856309,-0.11861624,0.004766433,-0.10748709,-0.12778372,0.36741143465042114,-6.75516414642334,83,17,5.0,0.0,5,5,0.1984256992174097,0.00633992006284182,0.20627829911947582,0.17337017573766636,0.9921284960870486,0.009205250786213665,1.0,0.9796484748571422,0.10613221,0.54041654,0.94913393,-0.97031975,5,0.9921284960870486,50,10,5.0,0.0,5,5,0.19963880171757803,0.004806591688395163,0.21299591937703488,0.1799270421159654,0.9981940085878905,0.012304426031347833,1.0139027312123046,0.9759418087345642,0.9981940085878905,0.012304426031347833,1.0139027312123046,0.9759418087345642,0.00022653116,0.010665643,0.012030648,-0.014747833,5,0.9981940085878905,0.00018858499242924154,488.4327412440034,603.8697544259921,0.0013685400044778362,0.007582047997857444,6.538360514998203,1098.8499953579885,2591.8622641959955,1
108,0.0018326282,0.0017156319,-4.6457653,1.9489663,0.026510965,1.9742744,1.7900794,1.9486465,0.023662897,1.9731612,1.8033925,1.9581553,0.03796194,2.1371655,1.849525,-2.7005277,0.23253562,-2.2493196,-3.632123,0.005239115,0.009083071,0.018327864,-0.008195544,-0.12369071,0.0036204322,-0.1160714,-0.13314962,0.13515734672546387,-13.403180122375488,108,22,5.0,0.0,5,5,0.20054184080137838,0.004175529599781666,0.22073717842866084,0.19753168837456758,1.002709204006892,0.009434447178856515,1.020737178428661,0.9928088714081202,0.073327556,0.5243586,0.9424763,-0.9519256,5,1.002709204006892,75,15,5.0,0.0,5,5,0.20331186839488224,0.007941796417560999,0.2317357633301017,0.2,1.0165593419744112,0.024346912664882907,1.0626970900142663,1.0,1.0165593419744112,0.024346912664882907,1.0626970900142663,1.0,0.0051924563,0.008793135,0.015941191,-0.006839764,5,1.0165593419744112,0.0001534369948785752,244.32342220000282,579.8129607649898,0.0015973670087987557,0.00829379100468941,6.789499712001998,830.935927272003,3422.8002786389843,2
133,0.00046720024,0.0004888009,-4.8176904,2.0913496,0.022424556,2.1505063,1.9977492,2.0910993,0.022448676,2.1325922,1.996888,2.0967433,0.028722672,2.1690955,1.9704001,-2.728654,0.29656327,-1.8604856,-3.5052915,0.001880975,0.06166993,0.1192129,-0.26091778,-0.0888723,0.0113168955,-0.06536328,-0.119034536,0.049736395478248596,-20.186092376708984,133,27,5.0,0.0,5,5,0.20316814961803234,0.01576281107700415,0.2803815742213333,0.19882222583411968,1.0158407480901617,0.03168149618032325,1.0792037404508081,1.0,0.017042136,0.6282838,0.9904683,-0.9746195,5,1.0158407480901617,100,20,5.0,0.0,5,5,0.19990612420714846,0.0034964666620959355,0.21032334198512262,0.18591594439445217,0.9995306210357422,0.008058942606705206,1.0112812169406769,0.9859159443944521,0.9995306210357422,0.008058942606705206,1.0112812169406769,0.9859159443944521,-0.0043838685,0.07638671,0.070523664,-0.15825394,5,0.9995306210357422,0.00014915599604137242,353.6592577859992,570.4003350999992,0.0011495200014906004,0.007650604005903006,6.929528749999008,930.9980709160009,4353.800061185,3
158,0.0006160445,0.0007853078,-4.6931243,2.2611444,0.024290664,2.3383107,2.1293938,2.2598987,0.030263433,2.349375,2.1319213,2.2566395,0.028797286,2.3094769,2.1272125,-2.4313142,0.91836506,0.886459,-3.6748936,0.05589106,0.3070262,1.0554223,-0.97993857,-0.028548077,0.031816475,0.09367976,-0.10526715,0.01844549924135208,-25.673553466796875,158,32,5.0,0.0,5,5,0.19644454898126198,0.011276651731057763,0.20030565238044892,0.15184924421454693,0.9822227449063098,0.022851346116842256,1.0,0.9445866957501148,0.017052524,0.65980345,0.9826057,-0.9913024,5,0.9822227449063098,125,25,5.0,0.0,5,5,0.19990903870895582,0.003168800542041356,0.2133096861617808,0.1941697253089944,0.999545193544779,0.005735792864379923,1.0085177448560605,0.9904458447453217,0.999545193544779,0.005735792864379923,1.0085177448560605,0.9904458447453217,0.016071076,0.23324557,0.48124716,-0.48244756,5,0.999545193544779,0.00015745300333946943,331.86699211300584,592.9541762449953,0.0009238179918611422,0.00509587800479494,6.731689976993948,931.5590354839951,5285.360620543986,4
