replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
58,7.4724627,7.461137,-2.7053924,-0.0015134431,0.00074071076,-0.00041880232,-0.0029569294,0.0005880845,0.00079403876,0.0023776954,-0.0012694672,2.694221,0.45326328,3.611613,1.8588178,-2.7069182,0.40392613,-1.5674373,-3.7966197,-0.0005961302,0.0018724115,0.0024394249,-0.003651654,0.000695561,0.0010603768,0.0021334025,-0.0012565801,0.9990004897117615,-0.0,58,12,5.0,0.0,5,5,0.043127281246036764,0.07095206549512466,0.2,6.494800665717282e-05,0.21563640623018382,0.14025619307019502,0.4302877362916944,0.006501778054315876,-0.033521563,0.61116964,0.9807176,-0.98878443,5,0.21563640623018382,25,5,5.0,0.0,5,5,0.17324883479546338,0.05353003924307587,0.2,0.059915046021378565,0.8662441739773168,0.12034784336951176,1.0,0.7308876411060597,0.8662441739773168,0.12034784336951176,1.0,0.7308876411060597,-0.0005737396,0.0019049773,0.0020212606,-0.0034077647,5,0.8662441739773168,0.00014359806664288044,320.95987220294774,308.45210511400364,0.0009235759498551488,0.007951008039526641,7.093717948999256,636.5147134480067,1043.828703740146,0
83,0.010713618,0.012019922,-4.484567,1.7220086,0.049227014,1.9247155,1.6493253,1.728198,0.049693305,1.8995223,1.6119748,1.6941075,0.10077348,1.9654967,1.4497362,-2.7498293,0.30230823,-2.0095925,-3.772409,-0.045121934,0.038765684,0.026904052,-0.1391774,-0.11480524,0.011080662,-0.0969343,-0.14210078,0.3674747943878174,-6.750513553619385,83,17,5.0,0.0,5,5,0.04712114456516613,0.07763938784756275,0.2,1.867840214448968e-05,0.23560572282583064,0.12528599770853166,0.4330646327816119,0.04048720858873413,0.06842597,0.54659957,0.9457723,-0.974813,5,0.23560572282583064,50,10,5.0,0.0,5,5,0.06308620031496111,0.06849552062726116,0.2,0.025285368815891954,0.3154310015748055,0.010269595276548533,0.3290859224194238,0.30176289217033575,0.3154310015748055,0.010269595276548533,0.3290859224194238,0.30176289217033575,-0.05710238,0.027309965,-0.031792406,-0.1237576,5,0.3154310015748055,0.000155966030433774,283.61986694601364,323.18487679900136,0.0013155540218576789,0.00714431400410831,6.560770660056733,613.3741302391281,1657.2046110823285,1
108,0.08651956,0.04506746,-3.8312008,1.6756787,0.27698594,3.0621874,1.5263635,1.6573331,0.20347588,2.614466,1.4513913,1.6215458,0.12155328,2.4988225,1.376616,-2.091586,1.553138,4.057547,-5.1290464,-0.14545187,0.4111638,0.47528592,-1.473117,-0.14920542,0.113955654,0.030271165,-0.47811916,0.1373593509197235,-12.087101936340332,108,22,5.0,0.0,5,5,0.025746041893817552,0.05284505610841157,0.2,7.514560879071653e-05,0.12873020946908773,0.07655217076697099,0.2372382539590606,0.05707246416559364,-0.014407354,0.5928673,0.95514154,-0.9635972,5,0.12873020946908773,75,15,5.0,0.0,5,5,0.06257552739790871,0.0701834702969847,0.2,0.004305070808152745,0.3128776369895436,0.019607322079985088,0.32519622056199254,0.27376656182724923,0.3128776369895436,0.019607322079985088,0.32519622056199254,0.27376656182724923,-0.10401334,0.30674794,0.3455301,-0.8791545,5,0.3128776369895436,0.0001487199915573001,300.21080036996864,310.85596195294056,0.0012309789890423417,0.0076498029520735145,6.6470168540254235,617.7228086788673,2274.9292100631865,2
